,"[Chinese, (Sim.)]_Term",[Danish]_Term,[Dutch]_Term,[English]_Term,[Finnish]_Term,[French]_Term,[German]_Term,[Italian]_Term,[Japanese]_Term,[Norwegian]_Term,[Polish]_Term,[Portuguese]_Term,[Russian]_Term,[Spanish]_Term,[Swedish]_Term,[Turkish]_Term
0,-0.65103835,-1.0650698,-0.16998577,-1.095509,-1.1254792,-0.8734412,-0.5919326,-0.11848328,-1.0232266,-1.3329747,-0.9148337,-1.3726895,-1.380237,-1.0477986,-0.90789,-0.90675366
1,-0.04831161,-0.13718195,-0.011504477,0.2818604,-0.80010396,-0.3078435,-0.14766888,-0.45092925,-0.18532039,-0.24210921,-0.38021836,-0.2346097,0.05958033,-0.0032090645,-0.31564516,0.5550016
2,0.19451179,-0.023872292,-0.26001513,0.20365292,-0.18850856,-0.007183963,-1.1029812,-0.605656,0.32473707,0.38893273,0.12372873,-0.18445013,0.49913317,0.6153333,-0.030566987,-0.123704
3,-0.6003739,-0.08905431,0.43441653,-0.12227461,-0.37009636,0.13461676,-0.3025017,0.043720067,-0.53265256,0.023575583,0.4265388,0.103629686,-0.10403656,-0.26205114,-0.20722689,0.53584486
4,-0.052903764,-0.35014305,0.31405774,0.7446821,0.5870329,0.29494858,0.20400286,0.16436565,0.1841439,0.26524383,0.43682986,0.04048689,0.31240565,0.28674644,0.5627601,0.32767305
5,-0.223829,-0.69025993,-0.036174003,-1.0479386,-0.11134209,-0.36246353,-0.73940754,0.024207015,-0.013376423,-0.3517854,-0.37331197,-0.62890303,-0.58998066,-0.09097124,-0.19796905,-0.5702865
6,-0.8930015,-1.1607696,-0.45758587,-0.9919687,-0.3432098,-1.4018342,-0.12484318,0.004695988,-0.390661,-1.1621158,-0.5850044,-1.1269122,-0.68460214,-0.6414007,-1.0861312,-0.9119941
7,-0.35706845,-0.18601586,0.8967347,0.10310806,0.22288471,0.353422,0.053802893,0.8243229,0.14773278,-0.09311684,0.017679915,-0.3657397,0.19571537,-0.11846265,0.53697896,-0.38760734
8,-0.24055123,0.4749749,0.04874404,0.7776265,0.0061738594,0.20686987,-0.32331783,0.019340701,-0.34740454,-0.060426798,0.20159593,0.76545244,0.7476003,0.10424754,0.17185503,0.90717155
9,0.9600563,0.35839063,0.5262492,0.39263868,0.29114404,0.40447244,-0.66773653,-0.18642528,0.036601763,0.0342257,0.78142446,-0.06306881,0.17833358,0.07768641,0.21660961,-0.09078769
10,0.8215142,0.1245565,0.36921537,0.22903965,-0.24672669,0.15016532,0.4917309,0.6643137,-0.22661433,-0.37284034,0.52889043,0.28626132,0.5805498,-0.5185635,0.64843786,0.28811797
11,-0.83558017,-0.31753606,-0.20445278,-0.4221263,-0.3985387,-0.45877513,-0.26042077,0.42584103,-0.3554255,-0.42179987,-0.46822548,-0.7260734,-0.64070547,0.05257368,0.050799586,-0.98381454
12,0.89991677,0.8380955,0.56277025,0.47383192,0.3725596,0.5593899,0.8370934,1.0827787,0.51081055,0.85287327,0.22558334,0.5679221,1.1077458,0.5100553,0.484415,0.482838
13,-0.119315125,0.27493215,0.094121955,0.7793503,0.24850574,0.68515754,0.039301533,0.49441448,0.2803976,0.77709335,0.221875,0.66497946,0.75365126,0.32613137,0.30990922,0.3266183
14,-0.0015296148,0.25192374,-0.18659386,-0.8919087,-0.90417665,-0.86903936,-0.373985,-0.22745776,-0.38906577,-0.6790216,-0.067383625,-0.93532234,-1.1000569,0.082195416,0.09772315,-0.22612412
15,-0.3239793,-0.75536215,-0.86616015,-0.43011552,-0.20184076,-0.50801957,-0.5247971,-0.62202966,-0.563858,-0.026259528,0.049844116,-0.41100654,-0.49161285,-0.122521795,-0.53196347,-0.09719546
16,-0.10742904,-0.20925915,-0.59577566,-0.3991543,0.2611171,-0.03893025,-0.39905933,-0.44070917,0.03711971,0.06241475,0.16994408,-0.54846466,-0.36675808,-0.28467464,-0.64626646,-0.08394338
17,0.21614753,0.12925608,0.6415542,0.365574,0.4120014,0.42962822,-0.36345875,-0.41102758,0.7762542,0.5226171,0.6753539,0.29465145,0.16331069,0.3983701,0.5407837,0.31263384
18,1.3689586,1.1482998,1.5504102,1.0779029,0.56442773,1.2521142,1.3332741,1.1498904,0.8209727,1.4150773,0.6772533,0.8500117,0.98883575,0.73770994,1.3038778,0.78651154
19,0.034689877,0.525765,-0.5248754,-0.17486924,-0.516907,-0.628464,-0.089498036,-0.14657591,0.468838,-0.25901327,-0.23577337,-0.4539799,0.5242391,-0.27491868,-0.6074447,0.047423624
20,0.5986806,0.7200921,1.0422474,0.69798243,1.107713,0.85536784,0.5781274,0.9579337,0.07570858,0.8424479,0.5956546,0.7829475,0.91559434,0.52249795,0.3936814,0.73179895
21,1.2727965,0.65541357,1.1433611,0.74214894,1.4533261,0.9577347,0.5855692,1.1982617,0.6689822,0.82472354,0.8085586,1.3828158,0.30642205,0.41238555,0.78971165,0.7889426
22,-1.2870967,-0.997119,-1.0805104,-0.7766266,-1.4047835,-0.9712267,-1.2561858,-0.95824516,-0.46571213,-1.2135304,-0.9757662,-0.95583206,-1.442856,-1.1540539,-0.5458225,-1.4746395
23,1.0365909,0.27245072,0.22111791,0.3003025,0.089004725,0.21949938,0.92889965,0.3670075,0.10213521,0.2221986,0.02948546,0.42366523,-0.4508204,0.5039304,0.30491796,0.22916839
24,-0.35673997,-0.4418491,-0.21539514,-0.69048285,-0.1446781,-0.5151478,-0.6765998,0.44765243,-0.023720501,-0.8582032,-0.71992356,-0.55380714,0.024552263,0.06856543,0.25429353,-0.07612622
25,-0.43443647,0.051631626,0.41508046,-0.33043393,-0.20820963,0.2684849,-0.022264583,0.3319719,-0.44954658,-0.20032276,-0.10262714,-0.13335478,-0.35553473,-1.2023882,-0.42481485,0.47144622
26,-0.9571136,-0.6616461,-0.1152763,-0.8719564,-1.3649436,-1.1212547,-0.13532665,0.146049,-0.5931767,-0.6920457,-1.0762603,-1.3409283,-0.8390845,-1.2799463,-1.0453296,-0.8665668
27,-0.07712875,-0.21465454,-0.07207314,-0.67565566,-0.19301416,-0.31706026,-1.3794067,-0.9255851,-0.9357735,-0.49993598,-0.07810637,-0.55114204,-0.2587249,-0.96440136,-0.9045997,-0.659799
28,0.24667749,0.31158933,0.13968165,-0.13614815,0.087118305,0.44931754,-0.112551875,0.16243736,-0.14406788,-0.16351344,-0.2655267,0.34371883,-0.18579379,-0.505755,0.17259754,0.30511907
29,-0.028673066,0.12191307,-0.085329846,-0.17098145,-0.083281726,-0.29757294,0.04067347,0.117568,0.38512072,0.50873226,0.31018692,0.004593281,0.16282615,0.55508167,0.12659758,-0.4580171
30,-0.4851954,-0.5753483,0.1143566,0.3273238,-0.63233155,-0.6243535,0.09148162,-0.11916325,0.00027201106,0.06329436,-0.0032901347,0.17574225,0.04629943,-0.00066814385,-0.22658083,-0.43944106
31,0.58247423,-0.12257848,0.18767482,0.318319,-0.12860589,0.39042762,-0.5665126,0.37620774,0.759912,0.4122581,0.2640474,-0.049759485,0.1792313,0.35199997,0.78702915,0.27647156
32,0.8864283,0.06667311,0.57549,0.54834425,0.9677158,0.5164805,0.16317308,0.30879432,0.34023508,0.3474358,1.1121124,1.1903983,0.5383822,0.93671435,0.15856713,0.79401284
33,0.45804146,-0.018925698,-0.07079039,-0.10598613,-0.24954222,0.042439587,0.38423428,1.1051338,0.16110575,-0.24008885,0.24636158,0.33018205,-0.2523727,-0.22959498,0.46143076,0.6316523
