,"[Chinese, (Sim.)]_Term",[Danish]_Term,[Dutch]_Term,[English]_Term,[Finnish]_Term,[French]_Term,[German]_Term,[Italian]_Term,[Japanese]_Term,[Norwegian]_Term,[Polish]_Term,[Portuguese]_Term,[Russian]_Term,[Spanish]_Term,[Swedish]_Term,[Turkish]_Term
0,-0.7450749,-0.75143695,-1.1672575,-1.2065045,-1.1839778,-1.1390852,-0.39262307,-0.5891201,-0.9933103,-0.8247943,-0.522009,-0.997883,-0.6843787,-0.51988953,-0.8683156,-1.013118
1,-0.069622315,0.19820754,-0.35156566,-0.30777892,-0.6238588,0.12213361,0.32385045,-0.38893953,-0.08751058,-0.2671143,-0.28939876,0.46979523,0.22746298,-0.04348744,-0.16981617,0.0035241502
2,0.071298316,0.385006,0.047092818,-0.08164318,0.017640477,0.46363917,0.48693207,-0.035104472,-0.01375378,0.50980943,0.11700518,-0.062314216,0.36893415,0.39407158,0.46534172,-0.15177639
3,-0.3743586,0.086339265,0.15870866,0.45666575,0.0839552,-0.48281786,0.31744236,0.35722736,0.3995035,-0.17483868,0.4840602,-0.630295,-0.50777775,-0.8942251,-0.64944345,0.06878379
4,-0.016920308,0.08124951,0.3165112,0.07561833,0.66295093,0.34953508,0.029827528,0.41929117,0.34524158,0.3124087,0.18924573,0.4550008,-0.4573004,-0.6443683,0.17143218,0.37096217
5,-0.6127813,-0.19581494,-0.25826305,-0.3236709,-0.27828515,-0.28051123,-0.076210916,-1.2645161,-0.6107633,-0.4082814,0.03712266,-0.3588603,-0.33909413,-0.7563159,0.20719086,-0.53250927
6,-0.8435734,-0.9259385,-0.5184582,-0.70852983,-0.3247785,-0.48839182,-0.8044219,-0.41278818,-0.30672085,-0.3662482,-0.7521855,-0.41431198,-0.6277556,-1.0147626,-0.5456636,-0.8268179
7,0.2179509,0.39324632,-0.15687177,0.16299306,0.49056682,-0.18033399,0.3439786,0.024913881,0.110047325,0.03843273,0.0882328,-0.33141604,0.38686237,0.032633577,0.1681085,-0.2593096
8,-0.20053878,0.23280454,0.50098306,0.44604322,0.14680943,-0.029867092,0.15637188,0.29075107,0.07881346,0.4608938,-0.054089103,0.27019966,-0.18372877,-0.18752535,-0.21151882,0.4860892
9,0.24804112,0.4365867,0.22324422,0.6642363,0.18746999,0.13361213,0.27215597,0.3454026,-0.08686696,-0.19120567,0.7629053,-0.15818685,-0.23571172,0.35122165,0.23033385,0.22189891
10,0.7357712,0.1263456,0.22927198,0.2691159,-0.06251639,-0.10790201,0.8061897,0.96743375,0.29771587,1.1414298,0.25379136,0.5587388,1.1876513,1.2006111,0.67478675,0.19809973
11,-0.16221006,-0.5240924,-0.6361522,-1.2727822,-0.44283772,-0.101161994,-0.62214935,-0.27676606,-0.20039062,-0.8570643,-0.1908097,-0.9467674,-0.67236394,-0.7799834,-0.13594447,-0.7662319
12,0.9112494,0.29153377,0.8816121,1.1774757,0.47707254,0.23258474,0.7208424,0.17018418,0.17919445,0.8086938,0.44171005,0.4108701,1.1197848,0.7696912,0.55441266,0.8601285
13,0.4660921,0.34422415,0.13729611,0.57251996,0.28002435,0.32146713,0.06737643,0.35824025,0.039643824,0.57661533,0.5212696,0.45760575,-0.0056188703,0.22225,0.18073148,0.39084974
14,-0.40264818,-0.33178964,-0.22311664,-0.5967359,-0.94694674,-0.2755185,-0.26123494,-0.11256156,-0.085732974,-0.10930133,-0.11304744,-0.012635586,-0.507945,0.52217823,-0.7766539,-0.46436125
15,-0.2002584,-0.6886099,-0.5033974,-0.7975985,-0.17064911,0.13620171,-0.387807,-0.7219246,-0.618922,-0.6411804,-0.45562738,-0.28534204,-1.0766863,-0.7666887,-0.92430454,0.012847389
16,-0.2765175,-0.9162892,-0.51085836,-0.8715308,0.36518687,-0.1549628,-0.17143695,-0.20961876,0.036360543,-0.26389194,0.12097038,-0.035847258,-1.0201807,-0.6868018,-0.7276935,-0.27696833
17,-0.1387569,0.64770013,0.13473468,0.69642514,0.5785111,-0.06777205,0.18856291,-0.024556572,0.79002744,-0.11413164,0.7721322,-0.050369848,0.13372307,-0.37898728,0.27238873,0.19980253
18,1.2995994,1.4009013,0.95372194,1.1044804,0.5858977,0.9854431,1.1488591,1.0891262,0.76905334,0.87509346,1.2869775,1.1783043,0.84048617,1.2770283,1.2877085,1.3126307
19,0.24576452,0.09368648,0.21849029,-0.101325214,-0.4558794,-0.065017544,-0.36658788,-0.25941375,0.43787676,-0.07220336,-0.14237902,-0.20845649,-0.3601815,0.30923584,-0.039741002,-0.26197052
20,-0.026653936,0.67074084,0.26240808,0.63858724,0.9694782,0.4650797,0.2989999,0.6447353,-0.00855914,0.35118768,0.9430417,0.49111065,0.59666604,0.36974815,0.8068861,0.73669213
21,0.89501816,0.5847512,0.56441283,0.90130204,1.1802295,1.1497442,1.1164436,0.34397835,0.8380563,0.5465917,0.75712955,1.4204066,0.6908757,0.70673174,1.0905173,0.9557932
22,-1.4538147,-1.1187549,-0.9229484,-1.3744683,-1.476658,-1.0874099,-1.2901176,-0.82946014,-0.82332623,-1.055803,-1.1866739,-1.6880842,-1.5726963,-0.64481676,-1.2154495,-0.99639463
23,0.34394413,-0.028535137,0.2564165,0.13218825,-0.05873449,0.830039,0.09965508,0.34662086,0.551292,0.42373896,-0.16791414,0.3095736,0.39500514,-0.14132555,0.17221852,-0.02101356
24,-0.19963704,-0.053044043,-0.05528886,-0.011968363,-0.38222808,0.07296879,-0.63247865,-0.43274108,-0.11646403,-0.27672955,-0.5355601,-0.43310723,-0.36931106,-0.5179185,-0.61916363,-0.017658046
25,-0.09836307,0.17161308,-0.24149074,0.1820338,-0.15609488,-0.6487296,-0.33739814,-0.14508392,-0.05618929,-0.11153216,-0.5933857,-0.49887246,-0.85185605,-0.20331123,-0.09816454,0.5171777
26,-0.67668915,-0.80978096,-0.9016503,-1.4652345,-1.2168179,-0.776856,-0.67812735,-0.8612444,-0.92314124,-0.31812674,-0.80371124,-0.7871893,-0.20157814,-0.8663772,-0.38379046,-0.61157465
27,-0.9855934,-0.011102049,-0.9770004,-0.40578514,-0.5925473,-0.8195881,-0.15347208,-1.4354112,-0.6509498,-0.69960034,-0.4870011,-1.2394228,-0.82426775,-0.33111402,-0.04666788,-0.5769574
28,-0.09334048,-0.1155849,-0.27518302,-0.76416993,-0.21134864,-0.083053194,-0.6041923,-0.4744111,-0.22931041,-0.28760123,-0.67675656,-0.10185194,-0.7970253,-0.9103114,-0.5736429,0.30157712
29,-0.01815574,0.32456535,0.70716846,0.783444,-0.028389506,-0.14855708,0.20238812,0.5182827,0.29666603,0.21947555,0.2616999,-0.23104267,0.18218052,0.32447755,0.8418485,0.01715823
30,0.28066975,-0.46374953,0.043414645,0.095122375,-0.64966613,0.4041465,-0.3055061,0.21178561,-0.28528658,0.40855813,-0.5501231,0.21088427,-0.14940618,-0.309652,0.099974714,-0.23376659
31,0.50877786,0.48202065,-0.039714415,0.0077549135,0.115368836,0.50058216,0.7015569,0.44124338,0.2475948,0.5616887,0.5654395,-0.20009218,0.40983477,0.14581248,0.18049672,0.19195019
32,0.6277268,0.48162133,0.43399316,1.3669931,0.7831979,0.53133,-0.043063845,0.82007486,0.75933343,0.25815916,0.7111769,0.2986396,-0.014696549,0.049683325,0.6941799,0.47687382
33,0.108707294,0.370998,0.71447307,-0.31116354,-0.42412937,0.57786983,-0.038542107,0.671282,0.4854587,0.14775403,0.57771504,0.72299075,1.1083034,0.13706006,0.58136505,0.670131
34,0.19460726,0.28013444,0.22035798,0.006752724,0.27479428,-0.057736844,0.40482077,0.02439574,-0.06957088,-0.34556967,0.09710446,0.33864236,0.061951604,0.4327163,0.28652725,0.56047875
35,0.37029424,-0.41523,0.75765914,0.081615634,1.0606989,0.9226065,0.75888854,0.9136405,0.71397954,1.0331177,1.2014285,1.2501254,0.8038007,0.15964292,-0.093532436,0.8827658
36,0.15427348,-0.10554098,0.7504181,-0.011557765,-0.11596702,0.5388502,0.01837103,-0.33214465,-0.15895459,-0.110641286,0.07484004,0.00050733594,-0.09694699,0.26189354,0.5278505,0.29117697
37,-0.4952266,-0.12771675,-0.17542854,-0.24167876,0.20484369,-0.3995256,-0.28746882,-0.4752983,-0.014001106,-1.0651466,-0.11466503,-0.070666425,-0.93615353,-0.43935663,0.06356156,-0.4282401
38,-0.6161357,-1.2614105,-1.2224734,-0.87993515,-1.2431684,-0.8810603,-0.9134377,-1.4401072,-1.4282087,-0.9709361,-0.91318893,-1.0324551,-1.551218,-0.90244204,-0.3223014,-1.2138847
39,0.37659404,0.1089221,0.07740792,0.45153213,0.55799,0.05188983,0.07495213,0.92939097,-0.5061791,0.16547094,-0.08647594,0.4703482,0.42374495,0.30570328,0.031438418,-0.27065673
40,-0.59715044,-0.7861526,-0.47606286,-0.18626428,-0.42882705,-0.38032612,-0.97314477,-0.4567651,-0.50021523,0.031822678,-1.0046549,0.09737819,-0.35898596,-0.29829818,-1.0264442,-1.1440043
41,0.9139264,0.5312665,1.4577664,0.95114386,0.86151636,1.2341902,0.8373379,1.1060909,0.96132636,0.97426754,1.5582438,1.3132149,1.3883069,0.556859,1.2516351,0.8376424
42,-0.18101606,-0.044582944,-0.11486285,0.040608928,-0.07616696,0.28554314,-0.6602451,0.044736266,-0.14789122,-0.55657834,-0.31917113,-0.44200075,0.29972547,0.68670064,0.31813553,-0.71658146
43,0.037569813,0.29204983,-0.48094374,-0.38173807,0.5244644,-0.20738493,-0.00901254,0.07247068,-0.16275698,-0.14661108,0.065085255,-0.42719957,-0.36411008,-0.069016725,0.03028402,0.25008035
44,1.4956857,1.1719009,0.62353426,0.8725992,1.2496594,0.8174814,1.0840474,0.4495433,0.9524238,0.6371155,0.62148076,0.7699865,0.7591389,0.96030563,1.1155741,1.2595365
45,-0.09805386,0.077108026,0.24628279,-0.0517063,-0.43182355,-0.49226838,0.2352621,0.017348733,-0.3318031,-0.932025,-0.32650208,-5.381025e-05,-0.54591024,-0.38630924,0.012960698,0.077316746
46,0.10496974,0.54635394,0.039366066,0.51186615,0.57250375,0.5315089,0.5461468,0.65163046,0.087582186,0.31071052,0.45875448,0.016607031,0.7419304,0.5109467,0.53695023,0.22541896
47,-0.25480244,-0.018113414,-0.04298497,0.0069284737,0.0839242,0.33337542,-0.10784383,-0.578746,0.41587597,0.43485638,0.062189132,-0.073819615,0.3476923,-0.793281,0.57030857,-0.60863686
48,-0.8303118,-0.78029364,-0.48259395,-1.1019645,-0.85240567,-0.644598,-1.1396266,-0.40603423,-0.77935195,-0.81736845,-0.8263102,-0.88741183,-0.9105665,-0.1795458,-0.49480408,-1.230972
49,-0.85931754,-0.72090656,-1.1695051,-0.82006794,-0.63550794,-0.5246505,-0.65257967,-0.7314143,-0.081250645,-0.77744454,-1.0155755,-0.4678757,-0.72786653,-0.44649878,-0.96059346,-1.1852977
50,0.28418598,0.73261255,0.35315126,0.4077868,0.38008714,0.28895712,0.40920553,0.28690413,0.49534157,-0.03301122,0.44079605,-0.051113494,0.19975944,0.35218158,1.0705492,0.3495501
51,-0.2728899,-0.35779226,-0.10456153,-0.40570018,-0.67436934,-0.2418828,-0.08115655,-0.28764972,-0.12455502,0.12760742,-0.4245006,-0.061673593,0.018153336,0.34278753,-0.25515416,-0.3959434
52,1.1315485,0.94067264,0.9198558,1.2640316,1.3762083,1.096299,1.6376926,1.4532915,0.822471,0.89527,1.1984174,1.1856337,1.3619344,2.1050856,0.770625,1.1330141
53,-0.25162137,0.100297995,-0.09536307,-0.92108,-0.19952944,-0.38541436,-0.11683044,-0.21701366,0.78700995,0.031807166,0.3500773,-0.76356465,-0.035717033,-0.14336284,-0.51107156,-0.12292847
54,-0.8563654,-0.13369642,-0.16268618,-0.73585117,-0.7953031,-0.8886219,-0.17657307,-0.7037512,-0.62235457,-0.95426565,-0.48176202,-0.23858455,-1.0332004,-0.731913,0.08377449,-0.70506704
55,0.35622773,0.4513003,0.108550735,-0.093687475,0.6673224,-0.060644627,0.51291716,0.25738248,0.9111456,-0.0097917905,0.8008668,0.09563254,0.2141461,-0.022203624,-0.1544949,0.18305628
56,-0.12396015,0.20325893,-0.12424244,-0.023941796,0.2111231,0.36494118,0.049461395,-0.17201144,-0.2493613,0.22959968,-0.37865892,0.57871217,0.19526352,-0.41260287,0.37830022,-0.19046912
57,-0.27510357,-0.7625048,-0.9392165,-0.74878705,-1.1201224,-1.0848612,-1.2472874,-0.63736373,-0.79527324,-0.9691191,-0.7457741,-1.0093158,-1.0343168,-0.34823602,-0.6290681,-1.1310209
58,0.30660623,-0.1056328,-0.028606849,-0.466591,-0.0015035123,-0.14255014,-0.10058174,0.48956424,-0.25724435,0.26958075,-0.13282923,0.27688798,1.2031546,-0.27690223,-0.07341361,0.6285987
59,0.5223476,0.3266403,-0.03452947,0.41847742,0.36668512,0.5748259,0.43156457,0.6496107,0.23970395,-0.21966507,0.35032076,-0.008809979,0.03082914,0.12933089,0.054807153,0.45356795
60,0.098907724,-0.15328151,-0.1451181,0.37234154,-0.18574908,-0.4288764,0.15020005,-0.10319089,-0.16995923,-0.15269153,0.0050249747,-0.50475466,0.22573256,0.29888538,0.09222392,-0.0009061382
61,0.88738066,0.61476886,0.6369678,0.68786556,0.34604955,0.28670663,1.436132,0.2383815,1.0920099,0.013055639,0.46801227,0.5800125,-0.1351094,0.9298083,0.8699911,0.61414284
62,-0.6982829,-0.5806932,-0.4495306,-0.8781624,-1.3037056,-0.97165763,-0.5391383,-0.45911363,-0.6652786,-0.15292501,-0.48934895,-0.28844523,-0.6599709,-1.2989407,-0.6440009,-0.46185702
63,-0.009948101,0.060706623,-0.22527505,-0.14047755,0.23680218,1.0036325,0.14265029,0.43736482,0.50106657,0.85796344,-0.2860104,0.32908463,0.06459256,0.4461361,-0.34100133,0.22419916
64,-0.5170059,-0.5827215,-0.32628822,-0.756917,-0.8000246,-0.041878946,-0.60566664,-0.42461255,-0.46174738,-0.50548047,-1.0147407,-0.7251436,0.19496034,0.2306589,-0.087741874,-0.51763356
65,-0.4717732,-0.26947924,-0.34403792,-0.11173086,-0.5846413,-0.95342785,-0.21475877,-0.55555665,-0.6471488,-0.114588216,0.14846627,-0.045455687,-0.5281376,-0.37657976,-0.30699223,-0.009980933
66,0.3240596,0.60969496,0.48367,0.8278437,0.956062,0.5772959,0.88947046,0.9013435,0.5712193,0.71986634,0.5479926,0.96979994,1.1148871,0.6019857,1.012293,0.08364146
67,-0.058175463,-0.5899751,-0.03703835,-0.19506355,-0.4867713,-0.011729062,-0.47287667,-0.5380491,-0.08483699,-0.46871123,-0.11084844,-0.36772412,-0.31207675,-0.22380291,-0.62665594,-0.24200237
68,-0.30231988,-0.35696542,-0.041063588,-0.28259805,-0.16839583,-0.10201393,0.11217958,0.16388625,-0.030249847,-0.024249408,-0.85957384,0.16012487,-0.084793136,0.17294179,-0.47659838,-0.7102439
69,-0.8378677,-0.63660985,-0.7513218,-0.09135094,-1.1465362,-0.5114563,-0.9875265,-0.782414,-0.8485267,-0.63906,-0.69639176,-1.4150685,-0.9436635,-1.4799906,-0.81168556,-1.0857404
70,-0.38315022,-0.32330298,0.3789833,0.36858374,-0.2694284,0.038495164,-0.44731385,-0.13061821,-0.65873045,-0.5074842,-0.05106314,0.36775398,-0.16875336,-0.010731038,-0.22736897,-0.24976422
71,0.69347394,0.5120273,0.8062006,0.87809426,0.5059421,0.72095174,0.45564207,0.757008,0.6828684,0.7748645,1.0039084,1.0401049,0.79869515,0.4593177,0.52670354,0.86595947
72,-0.47345766,-0.57074857,-0.36654025,0.32921565,-0.80984414,-0.36673298,-0.18125561,-0.4880768,-0.20162173,0.25127938,-0.32821193,-0.84485036,-0.44609478,-0.8189762,-0.46853063,-0.27116728
73,0.22477657,0.10684515,0.6809368,0.38390374,0.68304425,0.32355413,0.05315423,0.29092303,0.23642962,0.32195592,0.31654912,0.7054356,0.29356974,0.12715396,0.9002617,0.34339797
74,-0.004550991,0.381215,0.14184144,0.44735578,0.7989333,0.4539457,-0.12777008,0.05109595,0.34972802,0.5474714,0.41503817,0.3638792,0.2639371,0.52692205,0.8999995,0.5936352
75,0.29261115,0.485785,-0.22173859,0.25924808,0.4280056,-0.21581595,0.43471023,0.023597624,0.39027452,-0.0039303834,0.24981658,0.24927513,-0.29044837,0.12232521,0.19872852,0.41343027
76,0.13507864,-0.2430137,0.1982272,0.14593111,-0.14975797,-0.20941795,-0.04105491,-0.26709318,-0.40208888,0.3876467,0.37129587,0.16472377,0.33337778,-0.25777116,0.25503793,-0.12726662
77,-0.41636303,-0.632128,-0.10766483,-0.14774732,-0.037938558,-0.10936748,-0.0945278,0.11699343,-0.29284206,-0.19334914,0.26961035,-0.84189254,-0.59639186,-0.2928165,-0.37422264,-0.20964423
78,0.8266725,0.4186143,0.53088564,0.30615622,0.9890217,0.67109394,0.4186149,0.20398179,0.79905796,0.5889345,0.87797177,0.29597914,-0.01004446,0.29400426,-0.21795225,0.56961125
79,-0.53076214,-0.30026758,-0.4840614,-0.43543205,-1.1693853,-0.5875353,0.08546918,-0.03759288,-0.8485727,-0.14604534,-0.8782447,-1.1525097,0.5314469,-0.21552686,-0.51045793,-0.80147755
80,0.003464439,0.19045581,0.38556394,0.26043868,0.14247173,-0.14610888,-0.5913364,-0.143853,0.5650388,-0.04497138,-0.23976299,-0.2937318,-0.06578922,-0.5439146,-0.13029085,-0.042704254
