,"[Chinese, (Sim.)]_Term",[Danish]_Term,[Dutch]_Term,[English]_Term,[Finnish]_Term,[French]_Term,[German]_Term,[Italian]_Term,[Japanese]_Term,[Norwegian]_Term,[Polish]_Term,[Portuguese]_Term,[Russian]_Term,[Spanish]_Term,[Swedish]_Term,[Turkish]_Term
0,-0.09110929,-0.51808673,-1.2025003,-0.8688502,-1.040146,-1.0370617,-0.3695493,0.10312519,-1.2407311,-1.1327586,-0.6568108,-1.5197006,-0.9705775,-0.75622153,-0.787001,-1.0658367
1,0.35285553,0.05790645,-0.13066117,-0.4942458,-0.7788367,0.39451322,-0.08314766,0.07947866,-0.3540746,-0.14162254,-0.01105821,-0.36062545,0.19290975,-0.4024627,0.4789324,0.21594119
2,0.1101987,-0.10731374,0.55436605,0.4211574,-0.35905612,0.3104078,-0.42123196,0.2110515,0.21227902,-0.09169286,-0.17958644,0.3265296,-0.3196418,0.5463547,0.36999404,-0.07062623
3,0.47980466,0.65102905,0.06356798,0.16056545,-0.28329664,0.41221753,-0.10850916,0.40811884,0.41408527,0.51968294,0.46202058,-0.3582357,0.38641393,-0.18265198,0.57518405,0.5113932
4,0.6120038,0.58561194,0.6414734,0.18749948,0.6668334,0.65676445,-0.1432189,0.27631226,0.37661964,0.5328839,0.20193602,0.12839909,0.42864382,-0.3118738,0.5134689,0.34431946
5,-0.3616055,-0.30834275,0.25147837,-0.78199404,-0.17931792,-0.8756098,0.47551072,-0.0021931103,-0.2736358,-0.005169813,-0.356181,-0.46547514,-0.99855393,0.10994908,-0.62525344,-0.53214735
6,-1.4479101,-0.3855442,-0.8318626,-0.16129465,-0.3830814,-0.90680015,-0.48854634,-0.27928942,-0.43204993,-0.30885205,-0.6042271,-0.57818526,-1.0559247,-0.3117391,-0.7489496,-0.93672335
7,-0.50827944,0.80485976,0.12915352,-0.4749983,0.4406748,0.24076748,0.42417535,-0.4331469,0.045661137,-0.22328845,0.48436204,-0.36098313,0.1559938,0.21080774,0.110843964,-0.38455594
8,-0.19936705,0.037141927,-0.5500785,0.27335137,0.13582143,0.50503874,0.4594625,0.67547786,0.009614747,0.53000087,-0.11837795,0.05240798,0.06652161,-0.3481319,0.28415605,0.8182486
9,0.11908723,0.124858126,-0.027294978,0.59253865,0.2559109,0.071151555,-0.17472346,0.09800837,0.41296723,-0.5455331,0.648542,0.7721406,-0.15192096,0.49314377,0.65557706,-0.24748917
10,0.92432934,-0.28287202,-0.16620189,0.44226676,-0.22438803,0.519919,0.6970071,-0.06813944,0.343554,0.56513083,0.13620292,-0.2675879,0.122983746,-0.17408904,-0.037446395,0.26597586
11,-0.90743667,-0.6716452,-0.03757912,-0.25443795,-0.40911487,-0.7645679,-0.44323474,-0.23701161,-0.40389422,-0.13718134,-0.34838682,-0.56237835,-0.3709823,0.18730713,-0.12025715,-1.0261809
12,0.834263,-0.03411414,0.16858616,0.41065738,0.4230498,0.2361694,0.6448111,0.6464135,0.46550575,0.5060676,0.68295914,0.68501455,0.3868575,0.41763863,0.65216213,0.61259484
13,0.2572797,0.562493,0.88202417,0.24453522,0.19284528,0.21601973,0.3661948,0.21813555,0.780893,-0.07040953,0.7270463,0.51044357,0.35775545,0.099648714,0.5150701,0.29238078
14,-0.037675884,-0.48843297,-0.657383,-0.7756013,-0.98393995,-0.3830864,0.3229595,0.11342396,-0.4579247,-0.80329293,-0.35885584,-0.31081852,-0.28328058,0.26159135,-0.6002533,-0.1431236
15,-0.12793204,-0.42433557,-0.075680494,-0.19557619,-0.12623084,0.08190732,-0.64141464,-0.07341121,-0.29890564,0.104156874,-0.29507998,-0.2809994,-0.4554666,-0.6188336,-0.9640791,0.077793315
16,-0.053850215,-0.6231349,-0.6375371,-0.88360906,0.18251711,-0.34939346,0.059715543,-0.0712105,0.08034651,-0.06295384,0.234296,-0.030182395,-0.18739027,-0.41112316,-0.35284555,-0.009034571
17,0.16319355,0.5731215,0.3530086,-0.26767686,0.45473185,0.3898384,0.008441435,0.0035135269,0.17622678,0.29527473,0.5281301,0.08269882,0.50604296,0.60576695,0.40690553,0.34832418
18,0.77553165,1.1108729,0.63067013,0.94321173,0.6999438,0.54998785,1.4733561,0.2911038,1.1426209,0.28973854,1.1719147,0.5799867,1.0592507,1.177964,0.9551999,1.0038984
19,0.6152338,-0.15153964,-0.73546994,0.07933519,-0.5650256,-0.3604928,0.21718979,-0.06934231,-0.36636326,0.045866285,-0.29939702,-0.13716325,0.2268002,-0.2193153,0.041766405,-0.17563477
20,0.32964844,0.8288375,0.38995335,0.48583573,1.1630065,-0.12790957,0.7548322,1.3564067,0.80458474,0.5713642,0.91935134,0.85367966,0.6528936,0.37410784,0.51367867,0.7561419
21,0.569542,0.82463443,0.44914758,0.40141848,1.2631639,0.22762334,0.78992057,1.1205436,0.90052235,-0.051828828,0.6971299,1.3030306,0.6883536,0.5286225,0.22817382,0.6166066
22,-1.4362363,-1.3409765,-1.5662569,-0.6387614,-1.3448548,-0.9525558,-1.0888983,-1.8211746,-0.99117005,-1.4084481,-1.0285004,-1.1289941,-0.896042,-1.2727398,-1.0686346,-1.311106
23,1.265385,0.089454286,0.36122453,-0.10064247,0.03920205,0.5465128,0.3917967,0.47505462,0.16502918,0.6741336,0.09579823,0.19380488,-0.2930435,0.37088448,0.25405625,0.13091342
24,-0.06890641,-0.12700208,0.04939897,0.08329696,-0.09058916,-0.19169807,-0.35043153,-0.19510666,-0.1885662,-0.52289295,-0.28105867,-0.9883508,-0.653625,-0.32511583,-0.23431975,-0.3271653
25,-0.06751506,-0.17362767,-0.6386432,0.061333526,-0.1409629,-0.30635568,-0.0871224,-0.05043032,-0.5666801,-0.4644859,-0.11636769,0.06121138,-0.3191415,-0.5232195,-0.36211887,0.5912695
