,"[Chinese, (Sim.)]_Term",[Danish]_Term,[Dutch]_Term,[English]_Term,[Finnish]_Term,[French]_Term,[German]_Term,[Italian]_Term,[Japanese]_Term,[Norwegian]_Term,[Polish]_Term,[Portuguese]_Term,[Russian]_Term,[Spanish]_Term,[Swedish]_Term,[Turkish]_Term
0,-0.89351004,-0.57986647,-0.999218,-1.3949519,-1.1232663,-0.81589216,-1.1842182,-1.0017656,-1.3101803,-0.9381376,-0.98325694,-0.7159967,-1.4982759,-0.785638,-1.0908016,-0.83701956
1,-0.045469202,0.09203182,0.06079751,0.08059645,-0.719063,-0.31119454,-0.07583122,-0.09287546,-0.54139584,-0.0041046715,-0.038575947,-0.20225012,-0.57320374,0.1254462,-0.046230957,-0.02880496
2,0.51263124,-0.05954066,0.093667105,0.35385174,-0.033049077,0.07473209,0.5648693,0.20970537,0.45285824,-0.08344518,0.10997013,0.032232452,-0.13928592,0.09705307,0.4660259,0.15458922
3,0.18459138,0.031742245,-0.093671046,-0.0048883795,0.020754984,0.2123176,0.27151284,0.5495316,-0.35222515,-0.24331453,0.51989454,-0.10742062,0.22450541,-0.08729547,0.014641349,0.6525162
4,0.2379559,0.12962185,0.684731,0.5235819,0.11102711,0.40230328,0.3829553,0.71649337,0.20658693,0.35778904,0.33316588,0.11482241,0.4323226,0.22269097,0.2534359,-0.13071364
5,-0.28450072,-0.5078448,0.17634751,-0.62629515,-0.4317369,-0.24899921,-0.03693799,0.2508073,-0.466493,-0.22126612,-0.4963456,-0.21718857,-0.67445475,0.2999691,-0.195014,-0.4910528
6,-0.7817306,-0.34058008,-0.31799048,-0.27716148,-0.47492492,-0.70959085,-0.2698402,-0.6058769,-0.4530078,-0.21622473,-0.65433383,-0.32263336,-0.6147535,-0.63872856,-0.9536981,-0.38188815
7,0.15949407,-0.047956828,0.122484885,-0.20877968,0.24171084,0.21917593,-0.2914841,-0.30816945,-0.2250491,0.018462997,0.33017468,0.013672942,0.48357648,-0.20506333,-0.25942293,0.3466428
8,0.50502795,0.15204728,-0.003196515,0.16401419,-0.34392044,0.27766013,-0.14565463,0.5721693,0.30208004,-0.2203306,-0.08357669,0.20706987,0.42378056,0.6730913,0.7758812,0.042184625
9,0.3698782,0.4871108,0.295661,0.6216116,0.51986414,0.5031276,0.43703896,0.28434527,0.36311412,0.01478164,1.008863,0.3731552,0.70817506,0.5266345,0.21154343,0.32557225
10,0.5714608,-0.17625251,-0.25353396,-0.14784494,-0.06853807,0.36356354,-0.3589825,-0.0765399,0.09137957,0.041965064,0.17381725,0.05513924,0.38804126,0.47510517,-0.11951556,0.26432413
11,-0.5366811,-0.37309098,-0.72543764,-0.37454903,-0.7645234,-0.82652414,-0.42244542,-0.7636166,0.006788279,-0.7127832,-0.35388398,0.07382187,-0.80734235,-1.0873874,-0.66050667,-0.7794607
12,0.6496693,0.80774736,0.7201795,0.5169253,0.41297477,1.0813985,0.34899884,0.548246,0.50706923,0.778643,0.6239746,0.5517033,0.46928424,1.2355778,0.6552935,0.48642004
13,0.20343277,0.61997354,0.95778203,0.35864002,0.541554,0.6038447,-0.13096265,0.15666209,-0.18571068,0.16844456,0.5236471,0.090074405,0.64024717,0.07525055,0.5552855,0.59042054
14,-0.36846787,-0.21769713,-0.60759145,-0.19364029,-0.9380727,-0.46739104,-0.13094977,-0.26327398,-0.46770412,-0.5514203,-0.5568769,-0.40502232,-0.692765,0.21175128,0.071249254,-0.33408937
15,-0.13821892,-0.30042216,-0.52364755,-0.462724,-0.4320405,-0.45249626,-0.64682984,-0.38754013,-0.19790323,-0.6433132,-0.07306456,-0.664611,-0.2767012,-0.22723545,-0.45292774,-0.28742498
