,"[Chinese, (Sim.)]_Term",[Danish]_Term,[Dutch]_Term,[English]_Term,[Finnish]_Term,[French]_Term,[German]_Term,[Italian]_Term,[Japanese]_Term,[Norwegian]_Term,[Polish]_Term,[Portuguese]_Term,[Russian]_Term,[Spanish]_Term,[Swedish]_Term,[Turkish]_Term
0,-0.66788477,-0.4574519,-0.99762636,-0.6306871,-1.1166892,-1.3532673,-0.017830536,-0.62919843,-0.7975888,-1.1108775,-0.80256045,-1.304226,-0.77572423,-1.1435711,-0.93086547,-0.94104064
1,-0.45409676,0.22501409,0.18623295,-0.014284844,-0.9477613,0.37292832,-0.020948837,-0.2300095,-0.051210385,-0.10956398,-0.06561789,-0.016970716,0.06149622,0.057755753,-0.014173415,-0.13844872
2,0.19812582,0.31347907,-0.25289327,-0.3766054,-0.2632755,0.11649151,-0.13592567,0.027350351,0.07358591,0.059396572,-0.11006739,0.23025261,0.44038552,0.16384132,-0.032442175,-0.055135507
3,0.157725,0.053185467,-0.557901,0.35962322,-0.37444228,0.080767095,0.5457184,0.29913756,0.61630327,-0.036671277,0.50272655,0.18820171,0.05110164,0.050667867,-0.08723345,0.65093935
4,0.1327353,0.11184247,0.4883337,0.45552304,0.5781617,0.71574354,-0.28083804,0.23646165,0.15211353,0.71923774,0.31225666,0.09780871,0.11746852,0.08839917,0.41064125,0.060975652
5,-0.46099544,-0.3041161,-0.055712733,-0.21309862,-0.23650205,-0.30786335,-0.6107436,0.01192512,-0.24724217,-0.0851876,-0.56342876,-0.7523195,-0.8008409,-0.2774611,-0.14786603,-0.57059073
6,-0.22293848,-0.8390598,-0.727216,-0.23288624,-0.44847363,-0.58602834,-0.46969348,-0.46780846,-0.6496625,0.04795032,-0.33883435,-0.86688554,-0.44893602,-0.38122654,-0.43193316,-0.74250877
7,-0.15679069,-0.23787601,-0.08831225,0.118975274,0.2575585,-0.2632946,0.62039447,0.3103344,0.06629228,-0.04026439,0.32258168,-0.53205174,-0.3271022,-0.08892859,0.036450148,0.20183794
8,-0.37162316,0.7397981,0.61644244,0.060742922,0.012415691,0.4372557,0.18544655,-0.46586257,0.20431483,0.090497226,0.23716708,0.44926113,0.58707213,0.32747582,0.3474297,0.4812381
9,-0.006405351,0.58759046,-0.42704225,0.15496805,0.26632747,0.14609855,0.27802506,0.20176792,-0.2901043,-0.33738792,0.7768662,0.3075409,0.5081585,0.33989134,0.19230776,0.5652203
10,0.4845732,0.40526742,-0.30995235,0.4636914,-0.19724675,-0.17806508,1.4449522,-0.5573743,0.29339775,0.0346755,0.38418257,-0.39870688,-0.097043574,-0.1991222,0.099038735,0.22671829
