,"[Chinese, (Sim.)]_Term",[Danish]_Term,[Dutch]_Term,[English]_Term,[Finnish]_Term,[French]_Term,[German]_Term,[Italian]_Term,[Japanese]_Term,[Norwegian]_Term,[Polish]_Term,[Portuguese]_Term,[Russian]_Term,[Spanish]_Term,[Swedish]_Term,[Turkish]_Term
0,0.20549943,-1.0625147,-0.4744431,-0.17412432,-1.1601285,-0.98235726,-0.5360962,-0.32874715,-0.56170464,-1.2603258,-0.51354456,-0.8334423,-1.0496554,-0.72509825,-0.72851944,-0.9017726
1,-0.152545,-0.14458784,0.0522699,-0.06313234,-1.036065,-0.528545,-0.3304421,-0.6571159,-0.12208206,-0.03595492,-0.5775284,0.027327746,-0.24367137,-0.17042397,-0.13940458,0.16259338
2,0.00065599807,0.82456803,-0.021892676,-0.5069907,-0.29235944,0.32176012,0.3369048,0.49016884,0.18706445,0.10781765,-0.28012934,0.10231852,0.38279706,0.28863147,0.042371675,-0.41017652
3,0.8365955,0.028804006,-0.0067009083,0.024244912,-0.22167307,0.3059498,0.81073534,0.05693234,0.09081761,-0.10858958,0.30351323,0.3081872,0.6164618,-0.15735771,0.74634695,0.5457622
4,-0.042503793,0.41553414,-0.4245935,-0.26424065,0.54229504,0.40742257,0.43161765,0.016088836,0.4365938,0.46992162,0.22727732,0.72232735,0.26926512,-0.45932606,0.5839208,0.37733313
5,0.104390204,-0.30600372,-0.4681695,-0.7306224,-0.3299416,-0.49200472,-0.85374194,-0.117325984,-0.22682583,0.020420825,-0.17659894,0.28395873,-0.54151267,-0.17123558,-0.947919,-0.53085333
6,-0.55919397,-1.3883641,-0.21508792,-0.33733326,-0.57330775,-1.5443666,-0.40873504,-0.92329156,-1.2127955,-0.86604786,-0.6124764,-1.0175306,-0.23713246,-0.8187094,-1.1963302,-1.0258118
7,-1.0731202,-0.08194872,0.4629599,0.39370653,0.23240264,-0.086205445,-0.080295786,-0.42249036,0.09541651,0.22717206,0.16070238,-0.1621823,-0.090816416,-0.1308058,0.55716044,-0.22275832
8,-0.37789568,0.14501075,-0.08201686,-0.31434765,-0.12829325,0.4808191,0.63454443,0.7707091,0.23680943,0.08719189,0.4075006,-0.46668684,-0.042977754,0.3296341,0.521246,0.55333835
9,-0.055384208,0.9585356,-0.11144217,0.5117754,0.30321524,0.2557077,0.32994276,0.29246444,0.32360768,-0.07880552,0.57920164,0.4206725,0.81884223,0.2512252,0.11669447,0.020197764
10,1.0130596,0.034847423,0.36993986,1.1405032,-0.17487699,0.25627694,0.586545,0.42374772,0.28938082,0.11383519,0.5134026,0.39129153,0.19051246,0.14361885,0.6496145,0.097232215
11,-0.7733657,0.23932019,-0.7284675,-0.79693276,-0.6471176,-0.31842828,-0.61915904,-0.2531489,-0.6182013,-0.26437896,-0.4279808,-0.9359011,-0.3945029,-0.012327118,-0.69624,-0.95230085
12,0.41731024,1.0472571,0.8606359,0.9995829,0.38324535,0.24899721,0.37760523,1.3102357,0.31395015,0.6265791,0.7306768,0.93595207,0.5486387,0.50870764,0.10887408,0.44625026
13,0.023836924,0.7207236,0.9486618,0.34946293,0.32126895,0.33449888,0.5736464,0.47177663,0.39165547,-0.05009528,0.3436728,0.2549755,0.94064,-0.07851623,0.56693435,0.38142574
14,0.28044206,-1.2190866,-0.12989594,-0.09002767,-0.8035907,-0.8451083,-0.4214958,-0.27425596,0.0574335,-0.8888807,-0.28297812,-0.5080322,-0.50520056,0.44192833,-0.86888665,-0.035053622
