,"[Chinese, (Sim.)]_Term",[Danish]_Term,[Dutch]_Term,[English]_Term,[Finnish]_Term,[French]_Term,[German]_Term,[Italian]_Term,[Japanese]_Term,[Norwegian]_Term,[Polish]_Term,[Portuguese]_Term,[Russian]_Term,[Spanish]_Term,[Swedish]_Term,[Turkish]_Term
0,-0.6697816,-0.53305775,-0.7258951,-1.1674212,-1.1232666,-0.65312004,-1.117571,-0.9639919,-1.2240183,-0.9483826,-0.93557376,-0.72011393,-1.5233706,-0.8745418,-0.89176035,-0.87307966
1,0.024709348,-0.16214478,0.081427544,-0.029614266,-0.71906227,-0.2188808,-0.21443832,0.041039787,-0.60714304,-0.04088102,-0.12409856,-0.31279838,-0.5095113,0.22253186,0.09538406,-0.067796186
2,0.30772367,0.12917228,0.14247954,0.47991326,-0.03304848,-0.17800939,0.19534402,0.19106597,0.31019434,-0.17036976,0.21311674,0.03424089,-0.01456514,0.23526509,0.36097816,-0.10673584
3,0.0020804147,0.066092096,-0.028376771,0.04689057,0.02075551,0.13734187,0.11505416,0.5233858,-0.2938542,-0.0047416473,0.5244469,-0.029290974,0.120349005,0.02594874,0.020462736,0.57210785
4,0.35032618,0.106759645,0.8225289,0.4616256,0.11102685,0.5839153,0.21928194,0.69533896,0.23655976,0.31256902,0.28570244,-0.054240916,0.4132387,0.38482603,0.043341115,0.19842307
5,-0.19341603,-0.4924092,0.3280056,-0.6344011,-0.43173677,0.104190886,-0.038072098,0.27780944,-0.3712621,0.0036422687,-0.41436493,-0.4078266,-0.5645064,0.32283565,-0.3002381,-0.38027537
6,-0.78052723,-0.38553044,-0.36049768,-0.23205501,-0.47492576,-0.48442253,-0.10045459,-0.6392632,-0.39045075,-0.14857064,-0.787815,-0.3504713,-0.63251024,-0.6194393,-0.9070319,-0.36051187
7,-0.0076803346,-0.1786065,0.15763365,-0.0573898,0.24171062,0.23094586,0.24670416,-0.22015508,-0.2635195,-0.044787075,0.15789838,0.055585798,0.4251993,-0.3278403,-0.090158254,0.3059844
8,0.61345494,0.40580478,0.05498865,0.16052984,-0.34391993,0.15067331,-0.41134244,0.68858093,0.2967757,-0.12707914,0.12876359,0.45699543,0.47264692,0.8195028,0.4841623,0.36414823
9,0.22666603,0.55951905,0.16791058,0.5436638,0.5198655,0.18394558,0.4810667,0.202561,0.35824677,0.27542815,0.9097574,0.6184617,0.5798333,0.57862157,0.25248647,0.30510595
