,"[Chinese, (Sim.)]_Term",[Danish]_Term,[Dutch]_Term,[English]_Term,[Finnish]_Term,[French]_Term,[German]_Term,[Italian]_Term,[Japanese]_Term,[Norwegian]_Term,[Polish]_Term,[Portuguese]_Term,[Russian]_Term,[Spanish]_Term,[Swedish]_Term,[Turkish]_Term
0,-1.023448,-0.70034695,-0.869768,-1.5303113,-1.1232666,-0.31465647,-1.4683108,-1.0294474,-1.2119226,-0.81375676,-1.081721,-0.744547,-1.1813812,-0.18054566,-0.94230783,-0.9330418
1,-0.09503217,0.28880894,-0.27504256,-0.006056212,-0.71906227,-0.08068998,0.036938433,0.0670872,-0.5342614,-0.041728117,0.08142119,-0.26791674,-0.3475204,-0.04512739,-0.40877995,0.09775826
2,0.3387755,0.07358225,0.04221136,0.18908751,-0.03304848,-0.23674998,0.36546585,-0.14958127,0.5731322,-0.2876752,0.14837316,-0.40947908,-0.17555502,-0.24310037,-0.019692104,0.2620258
3,0.23910579,0.2091456,-0.0017481288,-0.3162173,0.02075551,0.34423473,0.0076968414,0.5543139,0.11393409,-0.01362421,0.8758795,-0.35457197,-0.035123706,0.10959924,-0.1739834,0.67717063
4,0.59932506,0.14215887,0.48832136,0.48834214,0.11102685,0.45626768,0.38247487,0.3715486,0.093553655,0.073828794,0.3993561,0.32398638,0.32336184,0.23085882,0.0053759366,-0.21822518
5,-0.40208808,-0.6155338,-0.13280429,-0.81293607,-0.43173677,-0.0054978034,-0.23047976,0.18825081,-0.11508824,0.14478463,-0.18540673,0.21171668,-1.0069569,0.1705651,-0.85970277,-0.62030095
6,-0.6381285,-0.4123989,-0.27386248,0.054186933,-0.47492576,0.09601845,-0.31709805,-0.63296264,-0.38191873,-0.19397005,-0.4107389,-0.4917813,-0.3522111,-0.7536801,-1.0583826,-0.27701336
7,0.043066546,-0.04975689,-0.056839466,-0.21480566,0.24171062,0.60648596,-0.21705294,0.054297704,0.0073519135,0.018934274,0.10775943,0.088880986,0.3187104,-0.15487416,-0.40780255,0.12975998
8,0.3072249,0.011024346,0.15075961,-0.28174502,-0.34391993,0.38525248,-0.22414073,-0.024341445,0.070555694,0.23629679,0.60204774,-0.043150254,0.3714418,0.22795868,0.45547774,0.41597414
9,0.14308536,0.42864013,0.14772184,0.13402487,0.5198655,0.2875185,0.06585469,0.53843516,0.7966014,-0.28981414,0.8379435,0.6086412,0.31877136,0.5772625,0.124982044,0.02284351
10,0.6305313,-0.33060992,0.06580052,-0.01903905,-0.068538,0.586247,-0.3692563,0.15571728,0.8675779,0.004895099,0.09696915,-0.11170776,0.502896,0.9546728,0.17458943,0.62609637
11,-0.70570743,-0.0320673,-1.0085429,0.035164144,-0.7645239,-0.7243988,-0.1190646,-0.5503862,-0.41130942,-0.59482974,-0.6800069,-0.085394576,-0.6963889,-0.87539023,-0.09317003,-1.0430843
12,0.18034717,0.59635246,0.7445151,0.29185507,0.4129758,0.915086,0.06756334,0.39887744,0.59840745,0.88079095,0.4076053,0.40802872,0.80071634,0.85156673,0.7485245,0.40878883
