,"[Chinese, (Sim.)]_Term",[Danish]_Term,[Dutch]_Term,[English]_Term,[Finnish]_Term,[French]_Term,[German]_Term,[Italian]_Term,[Japanese]_Term,[Norwegian]_Term,[Polish]_Term,[Portuguese]_Term,[Russian]_Term,[Spanish]_Term,[Swedish]_Term,[Turkish]_Term
0,-0.78449357,-1.109913,-0.745639,-0.5391009,-1.1254792,-0.89271283,-0.7560164,-0.74652827,-1.0735818,-1.2536037,-0.72363526,-1.3309991,-1.3010592,-0.6474369,-0.8074885,-0.9556897
1,-0.107583314,-0.031213371,-0.46711445,0.054870848,-0.80010396,-0.11631938,-0.21539319,-0.4536659,-0.21373169,-0.29220062,-0.40621242,-0.19161455,-0.07318503,0.18006583,-0.30690032,0.02958465
2,0.64310956,0.3555719,-0.10644234,0.6013382,-0.18850856,0.10759154,-0.29769653,-0.38928142,0.47709453,0.3638456,0.229605,0.023234377,0.58151966,0.020765971,-0.42859435,-0.113105275
3,-0.20915568,0.18933372,0.026128046,0.26167056,-0.37009636,-0.26924682,-0.04801123,-0.19699314,-0.33892736,0.046367787,0.23697586,-0.34678662,-0.037434924,-0.17217658,0.07869138,0.57287633
4,0.056612033,0.23460305,0.15768553,0.29317465,0.5870329,0.26322192,0.37848127,0.18780598,0.19083567,0.14784515,0.14015877,0.24308005,0.3224406,0.00089399336,0.37713188,0.39009073
5,-0.08437137,-0.38107842,-0.10920267,-0.6313434,-0.11134209,-0.17730126,-0.69106096,-0.17179258,-0.32864588,0.086984806,-0.3202228,-0.50914836,-0.47169402,-0.47473142,-0.268193,-0.38607162
6,-0.60997957,-0.7075874,-0.5731363,-1.2275864,-0.3432098,-0.71263814,-0.17051698,-0.21043552,-0.35826454,-0.46881115,-0.7114616,-0.62425333,-0.4760261,-0.44126934,-0.8762994,-0.48916638
7,-0.113170326,-0.2040929,0.4913436,-0.27690986,0.22288471,-0.1005614,0.07772445,0.34809154,-0.043468717,-0.32651097,0.07305274,-0.2959375,0.073985375,-0.054526076,0.5287693,0.25147268
8,0.11917123,0.6880535,0.4613465,1.2224277,0.0061738594,0.66563857,0.17579705,0.23941776,0.12690035,0.56105214,0.26708505,0.3716027,0.58724254,0.5424211,0.67669535,0.518693
9,0.45088595,0.12546062,0.38424024,0.57798797,0.29114404,0.52857286,-0.29173362,-0.18618399,0.22271931,0.36472833,0.98427594,0.33930564,0.26463816,0.43424407,0.21253029,0.35209396
10,0.28464368,-0.13292903,0.07209165,-0.45064738,-0.24672669,-0.23121315,0.13777006,0.104367934,-0.12127052,-0.2084867,0.28252703,-0.12567604,0.08599764,0.24084058,0.4431462,0.17833571
11,-0.3473835,-0.6672199,-0.66210496,-0.6612369,-0.3985387,-0.6595043,-0.551954,-0.5006093,-0.6348444,-0.5574055,-0.5131309,-0.5309117,-0.71931237,-0.46313134,-0.73299223,-0.8517042
12,1.0018075,0.82109964,0.93097526,0.7138195,0.3725596,0.75355756,0.9922891,1.315284,0.5902882,0.98730826,0.684269,0.8177294,0.9688856,0.7800225,0.40302697,0.5796048
13,0.24178179,0.1326954,0.5645687,0.04465793,0.24850574,0.029449435,0.31586182,0.26109254,0.13799688,-0.03864576,0.6387743,0.20703167,0.38612437,-0.056567505,0.40139762,0.61309093
14,-0.17903514,0.013872635,-0.4522529,0.020200772,-0.90417665,-0.48617652,-0.5660216,-0.5084265,-0.36189106,-0.66615516,-0.05697072,-0.7231247,-0.4700161,0.11850583,0.057646103,-0.5210239
15,-0.20585245,-0.2931524,-0.4924395,-0.06706664,-0.20184076,-0.23401794,-0.4596277,-0.49166757,-0.29907447,-0.028191399,-0.1362952,-0.20364197,0.055577744,-0.42041218,-0.54934293,-0.09488041
16,-0.16408926,-0.33594555,-0.25134242,0.07242758,0.2611171,-0.08065293,-0.46000245,-0.20575905,0.010271616,-0.029018681,0.31272438,-0.40215108,-0.43094912,-0.24033459,-0.15817861,-0.118379846
17,0.18121329,0.6771856,0.4882653,0.8923558,0.4120014,0.37663585,-0.21600159,0.07292239,0.6347609,0.3161014,0.5155636,0.2493277,0.37234792,0.22549811,0.38995802,0.2308503
18,0.7833661,0.29931313,1.1727629,0.49689704,0.56442773,1.0398684,0.91211694,0.92751986,0.81920546,0.76688474,1.093667,0.9430085,0.64016104,0.76534003,0.9996107,0.72129977
19,0.03408808,-0.09452391,-0.22720549,0.32771504,-0.516907,-0.31417176,0.23212002,0.106748216,-0.111418635,-0.029638488,-0.3974842,-0.13369398,-0.051201444,0.04774283,-0.5680034,-0.10319788
20,0.22077177,0.2657129,0.65305,0.20963357,1.107713,0.8269249,0.30007133,0.98096824,0.3614028,0.7387703,0.74472237,0.55605125,0.42012584,0.29445428,0.61499554,1.1036761
21,1.1550105,0.8334125,1.3531095,1.0888774,1.4533261,1.3913932,0.6398436,1.3041892,1.0509611,1.1347075,1.0005876,1.4463276,0.908994,0.58957875,1.0840003,1.0407003
22,-1.4121017,-1.0465807,-1.0093783,-0.94924295,-1.4047835,-1.0247468,-1.1917042,-0.8752051,-1.1608257,-1.3377478,-0.94097704,-1.0287793,-1.0514215,-0.95585966,-0.87282676,-1.083487
23,0.7272598,0.24737208,0.5307276,0.37836742,0.089004725,0.52097344,0.5695282,0.20501871,0.292552,0.44808334,0.1974888,0.24387226,0.18867666,0.49329334,0.48081055,0.100233644
24,-0.284718,-0.1689214,-0.2134866,-0.65082085,-0.1446781,-0.6020813,-0.5388421,0.28792834,-0.5340953,-0.657141,-0.5862528,-0.35698345,-0.33083534,-0.46401244,-0.34597602,-0.31023243
25,-0.3657086,0.0793378,0.24736625,0.22149427,-0.20820963,-0.10275876,0.060970828,0.10237326,-0.2992902,-0.05535005,-0.056681298,0.050003,-0.50815755,-0.26581922,0.014215515,0.70090705
26,-0.9396058,-1.0575315,-0.8135193,-1.0952492,-1.3649436,-1.3929714,-0.6587183,-0.51107347,-1.1496292,-1.0413014,-1.0353779,-1.3385603,-1.34297,-1.303855,-0.65154177,-0.8539416
27,-0.2828616,-0.07234216,-0.40568298,-0.2635812,-0.19301416,-0.16889697,-0.56584966,-0.70397985,-0.31120738,-0.094579436,-0.30683875,-0.42898452,-0.53246766,-0.28244224,-0.6896419,0.068559185
28,-0.24071093,0.22019285,0.2468393,-0.42106846,0.087118305,-0.09875038,0.027480517,0.18852983,-0.45643768,-0.033152968,-0.23005204,-0.061888777,-0.14349206,-0.21424694,0.21080373,0.25112823
29,0.38575482,0.052481238,0.5298471,0.23024672,-0.083281726,-0.21968937,0.09117937,0.20515843,0.53626466,0.5071447,0.16821541,0.08246668,0.36470178,0.24855955,-0.0344486,0.10263807
30,-0.5485556,-0.67779315,-0.085823946,-0.71329576,-0.63233155,-0.7938486,0.29167956,-0.28879505,-0.16946304,-0.38176793,-0.28643838,-0.32096207,-0.34874272,-0.20852554,-0.3384812,-0.5099293
31,0.16600794,0.15349585,0.063809544,0.70046455,-0.12860589,0.3711096,-0.090594575,0.25171557,0.30273417,0.0089204535,0.30794084,-0.057876673,0.16806658,-0.045408975,0.38611898,-0.0015604005
32,1.2797486,1.010762,1.2159238,1.1135266,0.9677158,1.3091468,0.28082484,0.69726443,1.169819,1.0742571,0.6905556,0.79087687,1.2283775,0.64573807,0.971624,0.6386486
33,0.35694858,0.12784903,0.4070367,0.43136716,-0.24954222,0.35070887,0.7606321,0.79330254,0.1463395,-0.11760749,0.42258334,0.5907699,0.27762878,0.088622235,0.5666458,0.26165968
34,0.18625833,-0.07059669,2.660334e-05,-0.1383492,0.36799255,0.3599302,-0.124852695,0.10693148,-0.22430599,0.12236782,-0.0075986343,0.34166268,-0.46150193,-0.107057355,0.1780673,0.2918857
35,0.5696037,0.7363485,0.69905144,0.9054522,0.79443955,0.6675878,0.8828123,0.625042,0.9160019,0.9032246,1.0554795,0.59409994,1.016157,0.73338807,0.80455637,0.8893307
36,0.15877813,0.09000793,0.78123784,-0.0508016,0.007872142,0.023392808,0.8560846,0.34108785,0.20020077,0.5978778,0.052125648,0.73112696,0.16633718,0.15495798,0.3765466,0.118622355
37,0.41641647,-0.4008086,0.38390255,-0.62045676,0.2713391,0.04516618,-0.28042877,0.054483954,-0.17241871,-0.2367982,-0.12741493,-0.21478558,-0.3058131,-0.032383326,0.18551518,-0.23498146
38,-0.9332128,-1.3738184,-1.2092437,-1.1752921,-1.300279,-1.2035568,-1.4774818,-1.485791,-1.0100472,-0.91835326,-1.134907,-0.91058236,-1.624616,-1.4223557,-1.4916289,-1.4227809
39,0.48882005,-0.009661909,0.77386636,-0.56927985,0.6794938,0.41990077,0.09728807,-0.29450753,0.78238714,0.25073287,0.30538854,0.34224093,-0.0058499575,0.30806288,0.45181668,0.03246174
40,-0.50257266,-0.46821538,-0.6380258,-0.7023352,-0.4866135,-0.5595415,-0.14159366,-0.25046065,-0.41746178,-0.154449,-1.1777891,-0.58295953,-0.3056768,-0.7903765,-0.8790878,-0.9869242
41,1.0797731,0.61287576,0.95071524,0.7890299,0.88636255,1.1938652,1.4530556,1.2976063,0.7644988,1.4437736,1.3655013,1.085519,1.4007818,1.1497679,0.78556687,0.55480707
42,-0.24336143,-0.5254975,-0.23661046,-0.7354739,-0.18624887,-0.45067164,-0.17131437,-0.3854938,-0.5095547,-0.3700139,-0.40200022,-0.4623108,-0.15337007,-0.008293583,-0.26756424,-0.45242083
43,0.113888875,0.049151883,-0.057447497,0.03749108,0.4085121,0.038181424,-0.44111815,-0.21430123,0.13212839,0.19448641,0.123641334,-0.051771335,-0.2544143,-0.06456745,-0.20372629,0.26074103
44,1.2697518,1.0379117,1.1273798,1.1600211,1.5707141,1.2273425,0.71475273,1.0168734,1.0158994,0.9854955,1.1007202,1.0238156,0.8437047,0.81138396,0.91933,1.1769227
45,-0.37443337,-0.22760564,-0.20005104,0.020770073,-0.3128432,-0.047984034,-0.23012586,-0.32434654,-0.15103571,-0.19651814,-0.10624147,0.10636249,-0.6391937,-0.16902807,0.11403734,-0.007617812
46,0.12270054,0.06377987,0.20538747,0.16542773,0.70807594,0.523871,0.25914666,0.17367624,0.1813216,-0.115632564,0.4917085,0.4093627,0.091240145,0.31818938,0.50954723,0.2808836
47,0.08538255,0.2164676,0.28436863,-0.5121596,0.16600019,-0.064754486,0.12580314,0.5448151,0.6209993,0.20047086,0.34018743,0.009964149,0.55333704,-0.20325291,0.06281331,0.041164435
48,-1.5774313,-1.1852751,-1.3189653,-1.1210667,-0.73953265,-1.4085819,-1.3371828,-0.9491413,-1.2441674,-0.93411946,-1.0325048,-1.3008204,-1.2873789,-1.2322352,-0.9291148,-1.0414453
49,-0.7706147,-0.5918269,-0.58873105,-0.99277765,-0.51246244,-0.5518038,-0.30735818,-0.1593361,-0.37976703,-0.5961087,-1.0597985,-0.76822317,-0.33449468,-0.27263916,-0.48060265,-0.966863
50,0.32649338,0.27469704,0.1979033,0.44741398,0.14538917,0.085070446,0.12784131,0.2864214,0.7653994,0.29549485,0.22394128,0.6123566,0.13990985,0.425827,0.5814735,0.58088714
51,-0.83632874,-0.44193518,-0.50630736,-0.54572654,-0.38011545,-0.5767428,-0.4533773,-0.30533752,-0.5517319,-0.7969824,-0.27427232,-0.5751871,-0.61266,-0.12416512,-0.5502286,-0.4633865
52,1.7391661,1.3461124,1.6473004,0.7351862,1.1273129,1.4972593,1.220731,1.3728702,1.5163575,1.7060959,1.2969223,1.5173078,1.3153905,1.6313145,1.2651658,1.0696195
53,0.14950208,0.10618591,0.12819155,-0.09755743,-0.1085,0.18073742,0.03751265,-0.1581803,0.15683123,0.07698959,0.285256,0.1549312,0.0035319615,-0.33439428,0.41673782,0.19350043
54,-1.0281262,-0.64275575,-0.577177,-0.41231796,-0.7105261,-0.5257283,-0.94299966,-0.86209863,-0.5112728,-0.71727896,-0.47796336,-0.6316809,-0.77983195,-0.57595736,-0.39160115,-0.5560149
55,0.10462621,0.17445475,0.62354136,0.31992614,0.6671156,0.6316996,0.24779162,-0.17635566,0.3873217,0.35037327,0.88864726,0.45885146,0.16411954,0.4868713,0.5978464,0.6373596
56,-0.28934032,-0.30191416,-0.47261724,-0.045025457,0.10779452,-0.29865664,0.019145958,-0.57491446,-0.33200386,-0.05188464,-0.32106912,-0.20446949,-0.21860957,-0.5213227,0.036047183,-0.07383745
57,-0.77839434,-0.993252,-0.78182495,-0.8025196,-0.9902921,-0.806094,-0.72107387,-0.6730922,-1.1067581,-1.0086815,-0.5786958,-1.1089605,-1.029992,-0.7131975,-0.6541606,-1.2260889
58,-0.051395386,0.11863177,0.26976225,-0.017904108,-0.013859391,0.096542254,0.25956663,0.61034703,0.041517977,-0.08692809,0.032658197,0.07053931,0.13961916,0.29196572,0.14668012,0.5719399
