,"[Chinese, (Sim.)]_Term",[Danish]_Term,[Dutch]_Term,[English]_Term,[Finnish]_Term,[French]_Term,[German]_Term,[Italian]_Term,[Japanese]_Term,[Norwegian]_Term,[Polish]_Term,[Portuguese]_Term,[Russian]_Term,[Spanish]_Term,[Swedish]_Term,[Turkish]_Term
0,-0.36256927,-0.69423234,-1.234717,-0.8403516,-1.0401462,-1.1044837,-0.7363671,-0.7101137,-1.3258393,-1.070623,-0.59888834,-1.2917637,-1.1628803,-0.64785475,-0.5243837,-0.71020806
1,0.074960664,-0.041533537,-0.40760154,-0.51734465,-0.77883655,0.3190586,-0.14339939,0.10311303,-0.14638896,0.28915223,0.058360003,-0.11794803,-0.14602101,-0.050663166,0.2510865,-0.039629694
2,0.27429304,-0.3928908,0.39194924,0.12049364,-0.35905707,0.12938876,-0.23923233,0.54412156,0.13151088,-0.48352948,-0.15776418,0.25712055,0.043233786,0.016556405,0.40432748,-0.12852548
3,0.21510606,0.5738329,-0.18666309,0.33506036,-0.2832968,0.31188086,0.33527675,0.14362603,0.36310336,0.35219142,0.47869727,-0.114124,0.2933539,-0.10387216,0.47839162,0.46141204
4,0.54164934,0.6152273,0.679925,0.0989273,0.66683376,0.6245117,0.2640505,0.1719915,0.62623763,0.6775016,0.21136904,0.06344074,0.37265667,-0.08802982,0.42345542,0.109270684
5,-0.7252099,-0.07903357,-0.09334178,-0.60255164,-0.17931779,-0.6363966,0.09445054,0.10791322,-0.20401148,0.015884556,-0.49500087,-0.46360433,-0.8232844,-0.12616454,-0.6532487,-0.4479335
6,-0.7866429,-0.07204867,-0.9538482,-0.1753472,-0.38308263,-0.71035933,-0.3396612,-0.63487905,-0.59805703,-0.5504591,-0.6972525,-0.6054823,-0.43451226,-0.36460838,-1.1355084,-0.76415426
7,-0.0702382,0.7502534,0.16955957,-0.16615437,0.4406741,0.054597273,0.34465313,-0.68202883,-0.16180193,0.04425051,0.41727856,-0.089002684,-0.11965544,0.12845404,0.019969506,0.17840227
8,-0.14374201,-0.06515337,-0.31304446,0.21189971,0.13582118,0.54363555,0.5485666,0.48979408,0.49032304,0.10705845,6.211191e-05,-0.036606584,0.07239205,0.11852921,0.7404499,0.8487573
9,0.12477122,0.19568007,0.34121,0.6505916,0.25591043,0.24729542,-0.24928762,0.43283433,0.33948776,-0.04692655,0.6331737,0.6216689,0.2915586,-0.008897009,0.73773503,0.3341646
10,0.86186194,-0.064464636,0.04259428,0.3590862,-0.2243881,0.32322466,0.351575,-0.5161631,0.16924053,0.12686367,0.15118971,-0.04850898,0.038026396,-0.011795525,0.12814549,0.32026845
11,-0.7413126,-0.42614785,-0.4230321,-0.48528966,-0.4091152,-0.81909144,-0.43778855,-0.49600235,-0.3223415,-0.22999838,-0.2943883,-0.78798574,-0.30400607,-0.17488597,-0.6647848,-0.8817189
12,0.8353171,0.14906341,0.1821906,0.39637962,0.42305017,0.56508726,0.69941485,1.128805,0.44052735,0.6180928,0.804806,0.6281208,0.36358497,0.8732178,0.76635665,0.70661247
13,0.25728595,0.30485865,0.6257686,0.33245194,0.19284596,-0.259033,0.48094112,-0.004038234,0.52772826,-0.021878991,0.5623325,0.72674453,0.5115708,0.035323735,1.0616331,0.250457
14,-0.061193775,-0.3426719,-0.615176,-0.52785635,-0.9839403,-0.39814934,-0.30121297,0.053614117,-0.5831617,-0.4965605,-0.31393132,-0.5615043,-0.34348506,-0.046563182,-0.91889733,-0.3298644
15,-0.35800675,-0.51300967,0.06335835,-0.26875868,-0.12623125,0.05664405,-0.38714236,0.0904708,-0.20715389,-0.2605346,-0.28318334,-0.30417338,-0.22344302,-0.47133633,-0.9549345,-0.1101623
16,-0.52216876,-0.45344257,-0.5232087,-0.5252685,0.18251638,-0.5424082,-0.5393007,-0.22145034,-0.0834664,-0.11064652,0.35945445,0.06942675,-0.18873312,-0.550518,-0.29256144,-0.07793001
17,-0.14523359,0.06514712,0.596525,0.17421393,0.4547314,0.38265955,0.28331336,0.35884172,0.31694046,-0.061861202,0.6868381,0.2509486,0.43303528,0.5887589,0.542565,0.15068774
18,0.88025755,1.2506287,0.89448416,0.9284854,0.6999438,0.8964565,1.49808,0.57711244,1.0406616,0.7601259,1.3806947,0.90307313,0.9914859,1.3800066,0.8928759,0.9941115
19,0.80171305,-0.040757243,-0.6742463,0.057369433,-0.5650261,-0.45376918,0.2563271,-0.04842497,-0.40500587,0.14980821,-0.14859389,-0.33159178,0.25991088,-0.12092183,-0.45255944,-0.10562668
20,0.3990438,0.84470993,0.7070531,0.39903802,1.1630068,0.5252165,0.7532668,1.1009063,0.69695055,0.6196551,1.0351955,0.80158746,0.5440138,0.31320235,0.9052192,0.9359245
21,0.87105155,0.9459732,0.79428965,0.49077633,1.2631637,0.6767636,1.0193559,1.1300912,0.9387479,0.39004058,0.9301159,1.3557163,1.0762644,0.6529124,0.36937582,0.93749243
22,-1.1743163,-1.1885257,-1.1604211,-0.90546834,-1.3448541,-0.6145264,-1.0465882,-1.9748007,-1.0385112,-1.1167791,-1.1747425,-0.99542046,-0.986047,-1.252353,-0.76037925,-1.0347471
