,"[Chinese, (Sim.)]_Term",[Danish]_Term,[Dutch]_Term,[English]_Term,[Finnish]_Term,[French]_Term,[German]_Term,[Italian]_Term,[Japanese]_Term,[Norwegian]_Term,[Polish]_Term,[Portuguese]_Term,[Russian]_Term,[Spanish]_Term,[Swedish]_Term,[Turkish]_Term
0,-0.43547788,-0.84599775,-0.8732304,-0.20216507,-1.1601285,-0.6965052,-0.595588,-0.4830754,-1.1254251,-1.4203727,-0.8475399,-1.1401542,-1.0597134,-0.6160486,-0.9654833,-0.9895729
1,0.008612969,-0.07346451,-0.16926913,0.25111955,-1.036065,-0.460782,-0.22966067,-0.3481069,-0.035438385,-0.34989992,-0.20205088,-0.016273372,-0.07813616,-0.09473649,-0.38041893,-0.06554688
2,0.20658998,0.2993752,0.4934472,-0.10383198,-0.29235944,0.23594952,0.0058385422,0.64294106,0.29464045,-0.22574271,0.15364352,0.44005373,0.26015416,-0.069883876,0.325093,-0.3697321
3,0.2549947,0.39080575,-0.22006036,0.093453474,-0.22167307,0.22675407,0.5686396,0.15399429,-0.13896191,-0.33142027,0.14025486,0.31907913,0.15508765,-0.19196637,0.61392164,0.5636842
4,0.37427387,-0.21638966,0.30884403,0.044002846,0.54229504,0.3387342,0.58007413,0.44331697,0.43569624,0.9601141,-0.007225764,0.51604205,0.26703843,-0.06819073,0.3389248,0.29339263
5,-0.6928275,-0.38573375,-0.09931698,-0.5283525,-0.3299416,-0.18274017,-0.7983554,-0.3321333,-0.33801386,0.36306235,-0.27154586,-0.2007514,-0.46098202,-0.077286035,-0.5087596,-0.34520483
6,-0.4472563,-0.802152,-0.39174816,-0.5275328,-0.57330775,-1.2329504,-0.18617517,-0.44341114,-1.0678735,-0.636298,-0.67121685,-0.5925041,-0.59780157,-0.37508127,-0.67228943,-0.58388734
7,-0.06492218,-0.014857774,0.12925977,-0.09471133,0.23240264,-0.25720918,-0.20209275,-0.020374328,-0.08928504,0.048386548,-0.09131751,-0.38844338,0.16570728,-0.019379692,0.06665773,0.20548503
8,-0.26160228,0.45374212,0.11051039,0.75936633,-0.12829325,0.73190826,0.14943133,0.6708927,0.40436798,0.18210176,0.27113172,-0.06012118,0.23841769,0.36917853,0.49106926,0.34165958
9,0.107361995,0.7817263,0.35845646,0.3381099,0.30321524,0.45722914,0.4595612,0.031943776,0.24280825,0.061038505,0.8822627,0.39336777,0.72692233,0.17732182,0.080758885,0.42743847
10,0.465954,0.1909151,0.016373971,0.4961891,-0.17487699,0.15606935,0.58320284,0.30691034,0.32004303,0.050866164,0.14257202,-0.16300742,0.046890754,0.053015817,0.49819595,-0.04660781
