,"[Chinese, (Sim.)]_Term",[Danish]_Term,[Dutch]_Term,[English]_Term,[Finnish]_Term,[French]_Term,[German]_Term,[Italian]_Term,[Japanese]_Term,[Norwegian]_Term,[Polish]_Term,[Portuguese]_Term,[Russian]_Term,[Spanish]_Term,[Swedish]_Term,[Turkish]_Term
0,-0.053305637,-1.5487777,-0.26508158,-0.80286866,-1.1601285,-1.388946,-0.5007454,-1.2773124,-1.0406723,-1.2077854,-0.7256325,-1.3619897,-0.954681,-0.92728144,-0.7634696,-0.7384458
1,0.33334294,0.3174881,-0.54038084,-0.049285736,-1.036065,0.42780313,-0.25730133,-0.17446005,-0.124288,-0.42593008,-0.21331923,-0.18019852,-0.060707137,-0.33008868,-0.19454071,0.112361304
2,0.1588345,0.24663122,0.13761874,0.51704067,-0.29235944,-0.09326039,-0.026908193,-0.50023955,0.058088247,-0.13676631,-0.09829467,0.16067135,-0.4436364,0.5580467,0.576066,-0.45263737
3,-0.054083716,0.1340656,-0.06638545,-0.27793548,-0.22167307,0.3337701,0.9447477,-0.045784324,0.13546945,0.340857,0.47779673,0.5505213,0.057964772,0.3934132,0.06375952,0.4063257
4,0.5005638,0.7853913,-0.04161392,-0.27477065,0.54229504,0.5313079,0.6988437,0.38008112,0.4520647,0.4467577,-0.11276464,0.12637953,0.18204635,0.010702747,-0.5281044,0.067429565
5,-0.6668889,0.033531245,-0.09858075,-0.9254329,-0.3299416,-0.27025464,0.20791905,-0.05141204,-0.25175935,0.083973125,-0.46495876,-0.60697585,-0.6345283,-0.33235192,-0.3796439,-0.63302326
6,-0.7160403,-0.57386136,-0.59673214,-0.81064934,-0.57330775,-0.4874346,-0.055734724,-0.28861398,-0.6591762,-0.26948592,-0.619189,-0.61396587,-0.6005558,-0.30811533,-0.7960001,-0.4840311
7,-0.4960247,-0.046857644,0.25289232,-0.05896729,0.23240264,0.18126144,0.021890156,0.4605301,-0.21545117,0.1426713,0.3032675,-0.23695956,0.87145877,0.006144671,0.5756455,-0.044313777
8,-0.44993937,-0.54773074,0.67206025,0.33896926,-0.12829325,0.36656162,0.033881534,-0.07124532,0.32699144,0.21404329,0.06595087,0.011052916,-0.4756108,-0.22786874,-0.006766362,0.3105733
9,-0.37409416,0.2259184,-0.19218501,0.15624873,0.30321524,0.81344485,-0.043709006,0.013511503,-0.2080802,-0.60034746,0.5334974,0.274056,0.47478887,0.34731865,0.10275196,-0.21537738
10,0.64500374,-0.6932376,0.6636171,0.20828976,-0.17487699,0.07749048,0.30518836,0.82736313,-0.00793862,0.39077002,0.69685227,-0.1119199,0.6976705,-0.011184384,0.5454512,0.75469244
11,-1.2575965,0.12975615,-0.3928744,-0.5290304,-0.6471176,-0.4830282,0.058855128,-0.7839211,0.21474777,-0.22355537,-0.7872669,-0.4028604,-0.14148717,-0.07932817,-0.75576097,-0.99497575
12,0.831049,0.47040275,0.37346953,0.6502286,0.38324535,0.70398253,0.83681226,1.0008823,-0.07681152,0.52854973,0.4705985,0.3694581,0.7427837,0.30330363,0.43050033,0.48743528
13,0.49277592,0.21998923,0.05966061,0.42453083,0.32126895,0.08177603,0.36229667,0.4387712,0.14079422,0.3097641,0.5342303,0.052573442,-0.021442749,0.04204109,0.34162608,0.3321989
14,0.06391481,0.050286215,-0.07920626,-0.07425719,-0.8035907,-0.6172339,-0.73305565,-0.51755625,-0.33808833,-0.45062426,0.20086145,-0.57272404,-0.20357156,-0.002693683,0.08436575,-0.33050448
15,0.057283413,-0.24526818,-0.39200836,0.05241354,-0.21326959,-0.05133657,-0.58506066,-0.5286676,-0.43937153,-0.2127399,-0.60399556,-0.14098035,-0.23904407,-0.4063777,-0.5355105,-0.14699332
16,-0.37853587,0.21436222,-0.31150585,-0.2718313,0.41793,-0.40767035,-0.38813344,-0.44334954,-0.2269065,-0.13898428,0.37696546,0.30372182,0.3386136,-0.25181964,-0.3795851,0.061633952
17,0.17400867,0.6229355,0.15432627,0.32152885,0.43878627,0.031234447,0.34502175,-0.48977527,0.32237536,0.013433351,0.48992416,0.638587,0.088932715,0.7853656,0.22679414,0.028274147
18,0.67276573,0.9010251,1.1273324,0.9415063,0.8123911,1.269043,1.6425289,0.8495057,0.968455,0.5623357,1.2356962,1.0393938,1.2161834,0.83735985,1.0262432,0.97828114
19,0.6795663,0.36185664,-0.397265,-0.52208364,-0.59181607,-0.5892139,0.3106533,0.6423574,-0.5902092,-0.19615503,-0.078176446,-0.014913389,0.43787423,-0.49104723,-0.30186766,-0.04505315
20,0.79612684,0.74661005,1.2333052,-0.034344275,1.1611134,1.127688,0.26572967,0.6780591,0.119002484,0.61972564,0.5778665,0.48554155,0.8088658,0.18901193,0.12673321,0.6601705
21,0.96228105,0.45625073,1.1591371,1.0948621,1.5096132,0.90876496,0.6990629,1.234593,0.25087443,0.13591579,0.32862625,1.1935946,0.65345246,0.46881187,0.7632192,0.36553037
22,-1.0962042,-0.96456754,-1.3678076,-1.458268,-1.2482526,-1.1416647,-0.94905245,-1.5105507,-0.9642497,-1.4134517,-0.9778137,-0.77276015,-0.8774408,-1.1794692,-1.3764886,-0.78206545
23,1.0531071,0.19798364,0.53100467,0.36419308,0.09152391,0.22995302,0.6440059,0.2689142,0.4919194,0.40555263,0.32846,0.28422707,0.1367644,0.3751335,0.2413654,0.11366329
24,0.06399497,-0.16487804,-0.070433855,-0.2888464,-0.36977008,-0.66105974,-0.42944148,0.25058573,-0.30532742,-0.37383977,-0.6625914,-0.84654766,-0.32387802,-0.42683792,-0.6283976,-0.23819858
25,-0.5058229,-0.9290059,0.30208477,-0.9592603,-0.08850444,-0.05991192,0.08688939,-0.47401163,-0.39131832,-0.59896123,-0.7179621,0.12952118,-0.07013605,-0.4677918,-0.53454816,0.3884911
26,-0.38603625,-1.0991553,0.0054471195,-0.8887579,-1.3063498,-0.89627975,-0.9912437,-1.4669012,-1.2613078,-0.21764643,-0.75534785,-0.805317,-0.5675306,-0.94287324,-0.273113,-0.32885867
27,-0.19430977,-0.18842334,-0.58927965,-0.26915133,-0.32716548,-0.73310465,-0.010523872,-0.33220768,-0.4661141,-0.23970708,-0.75918835,-0.052256946,-0.51722366,-0.15231952,-0.19760309,-1.0557323
28,0.13092196,0.44205844,-0.094165534,0.12080083,-0.033425514,-0.14446516,-0.30495623,-0.47661015,-0.1214077,-0.2755225,-0.7815549,-0.17672467,0.12008759,-0.27470642,-0.59466845,0.20945735
29,-0.3239571,0.8030991,-0.052373834,-0.050411772,0.045216627,0.033870056,-0.030292269,0.6323907,0.13130887,0.632153,0.2949721,-0.033704672,-0.035970084,0.19273545,0.70141596,-0.008465356
30,-0.4069525,0.14094724,0.016707076,-0.37826025,-0.57674545,-0.24409883,0.4638012,0.19724682,0.4644322,-0.3221538,0.017925013,-0.2891263,-0.033531446,0.24589933,-0.1504725,0.27489957
31,0.2885348,0.07462008,0.33447438,-0.024844095,-0.012064658,0.25595415,0.10587985,0.031337686,0.16078962,0.009076378,0.25872052,0.58009,0.34728837,0.12482618,0.7518462,0.20990527
32,0.32141486,0.37600625,0.61912084,0.44004193,0.9395268,0.8971428,-0.059763223,0.49841782,1.0441288,0.22859684,0.49808496,0.4611686,-0.3324312,0.75747645,0.4640304,0.34759748
