,"[Chinese, (Sim.)]_Term",[Danish]_Term,[Dutch]_Term,[English]_Term,[Finnish]_Term,[French]_Term,[German]_Term,[Italian]_Term,[Japanese]_Term,[Norwegian]_Term,[Polish]_Term,[Portuguese]_Term,[Russian]_Term,[Spanish]_Term,[Swedish]_Term,[Turkish]_Term
0,-0.9050497,-0.883495,-1.0180522,-0.45364213,-1.1166906,-1.4492443,-0.58526176,-0.43495515,-0.7903491,-1.2346388,-0.87565535,-1.3391954,-1.0999886,-1.1733602,-0.6764415,-0.9299925
1,-0.24561529,0.11959869,-0.15876622,-0.049588576,-0.9477614,0.25650343,-0.44939762,-0.13938609,-0.1555324,-0.055568114,-0.16402708,0.041495856,0.12145854,0.14324997,0.053676594,-0.19780895
2,0.61947536,0.3116482,0.06918889,-0.29841504,-0.26327574,0.5020502,-0.32661074,0.11828677,0.3832543,0.22312158,-0.014548493,0.51623803,0.5659807,0.0736344,0.3651265,-0.09237435
3,-0.16086823,-0.009545573,-0.592871,0.2418187,-0.3744437,-0.5538801,0.051784113,-0.009579512,0.13089535,-0.29852203,0.22443727,0.17398317,-0.21186513,-0.19156334,0.12816016,0.52142525
4,0.05295271,0.22797345,0.18066789,0.12787865,0.57816154,0.3152856,0.07328028,0.13950913,0.18040496,0.40896508,-0.012002506,0.107830256,0.061316248,0.11126575,0.43800858,0.13018389
5,-0.24931855,-0.35283697,0.033340823,-0.45634013,-0.2365029,-0.1992287,-0.18288916,-0.094879285,-0.121531,0.026540069,-0.41407567,-0.39927468,-0.557858,-0.42949754,0.10540495,-0.50189334
6,-0.47412655,-0.83695084,-0.48004434,-0.2079059,-0.4484742,-0.76957786,-0.47026595,-0.3353862,-0.55830526,-0.14732549,-0.59095,-0.6038395,-0.41216427,-0.4423515,-0.496265,-0.6270038
7,0.0106463,-0.06323009,0.025712771,0.33844593,0.25755918,-0.3834005,0.5547346,0.40530086,-0.07929453,-0.1757822,0.19853844,-0.32146013,-0.014531192,-0.18925728,0.049667787,0.23267204
8,0.06765711,0.61088437,0.5668915,0.022743318,0.012416638,0.5636358,0.23588982,-0.2581342,0.27772212,0.03148905,0.33310294,0.6262542,0.45402306,0.7562698,0.4872159,0.50233614
9,0.5820042,0.43908584,-0.010122443,0.22607367,0.26632774,0.056634404,0.26179618,0.51116186,0.16040027,-0.00032145067,0.9919725,0.5240624,0.64259547,0.38563642,0.47341716,0.44546002
10,-0.039564885,-0.03266023,0.14920333,0.42262012,-0.19724673,-0.47785136,0.63324547,-0.3699533,0.16220815,-0.15267585,0.06024622,-0.08971868,-0.078577034,-0.19375996,0.1922179,0.19266368
11,-0.61529154,-1.0295795,-0.64372474,-0.5664918,-0.4960342,-0.59350413,-0.36841866,-0.18051387,-0.82129025,-0.38061607,-0.44796488,-0.7576412,-0.60752136,-0.50853044,-1.1593554,-0.77502495
12,0.8202103,0.5185008,1.092984,0.48774245,0.45898986,0.87951005,0.8938562,0.91686666,0.6697458,0.8091927,0.7938002,0.69031763,0.97701174,0.9140641,1.0888127,0.72581464
13,0.14631526,0.045080796,0.41685268,0.5062468,0.3696454,-0.12283842,-0.0834514,0.21760176,-0.16658029,0.4591966,0.67979753,0.24166706,0.39705572,0.12653267,0.46776667,0.5805963
