,"[Chinese, (Sim.)]_Term",[Danish]_Term,[Dutch]_Term,[English]_Term,[Finnish]_Term,[French]_Term,[German]_Term,[Italian]_Term,[Japanese]_Term,[Norwegian]_Term,[Polish]_Term,[Portuguese]_Term,[Russian]_Term,[Spanish]_Term,[Swedish]_Term,[Turkish]_Term
0,-0.35639283,-0.967333,-0.83297074,-0.2781081,-1.1601279,-0.7088675,-0.6486058,-0.15367469,-1.2980514,-1.3925025,-0.42820865,-1.1010548,-0.79451936,-0.7780078,-0.48169786,-0.9260195
1,-0.15186355,-0.020525603,-0.10486475,0.022641687,-1.0360662,-0.46867123,-0.7186499,-0.39559186,0.104010925,-0.24648966,-0.43334675,0.24929638,-0.093320064,-0.19587526,-0.20425843,-0.06552744
2,0.015367027,0.36534843,0.61390746,-0.120504834,-0.29236132,0.35867324,0.24059305,0.3228427,0.1846674,-0.1938882,0.016567588,0.04920209,0.3492456,-0.00109537,-0.00832355,-0.32883343
3,0.3211881,0.45855913,-0.07926274,-0.02666802,-0.22167327,0.13488327,0.60048854,0.31561863,-0.037858177,-0.16396561,0.32032835,0.4464225,0.2884068,-0.018203078,0.7954136,0.7016182
4,0.362499,0.11558467,0.268993,0.08412661,0.5422959,0.25689724,0.40775982,0.3736092,0.29308096,0.9478833,-0.0928468,0.66594833,0.008687756,0.08923828,0.4592331,0.24813549
5,-0.63113946,-0.25787503,-0.055960212,-0.37828296,-0.3299421,-0.3302921,-1.035265,-0.24891621,-0.46546718,0.12782514,-0.29124153,-0.115274936,-0.55265725,-0.32334167,-0.9000017,-0.37777847
6,-0.44335926,-0.6893212,-0.4484076,-0.53173906,-0.57330674,-1.5541927,-0.16997032,-0.53910697,-1.1916691,-0.61309856,-0.6056326,-0.8520731,-0.34783912,-0.4257366,-0.9223004,-0.6682131
7,-0.010474148,0.028075388,0.11034445,-0.02437708,0.2324029,-0.06793698,-0.18549237,-0.07707687,-0.10291995,0.10687422,0.15358065,-0.3352981,0.13964291,0.22985138,0.121354476,0.20502453
8,-0.20312613,0.4914709,0.2529233,0.5951364,-0.12829308,0.62148166,0.23089913,0.6628669,0.3840177,0.22449991,0.22694518,-0.04263341,-0.23912638,-0.06265786,0.4964529,0.36156434
9,0.3445211,0.8721299,0.36920592,0.34930375,0.30321547,0.4220931,0.28683278,0.25256753,0.51072603,-0.28209227,0.6266423,0.47023484,0.56525713,0.524679,0.1908268,0.44258323
10,0.7886099,0.17253584,0.104920805,0.5231682,-0.17487723,0.3466565,0.6151064,0.21734014,0.28440198,0.2115374,0.1288841,0.083366945,-0.24618807,-0.1166279,0.56977004,-0.08516529
11,-0.6996331,-0.45419398,-0.5757898,-1.1156338,-0.6471165,-0.41695088,-0.49410263,-0.47216642,-0.6135722,-0.36712134,-0.28442127,-1.1399655,-0.14694576,-0.009345282,-0.64185053,-0.70158637
12,0.7497862,0.9920774,1.0966636,0.78731406,0.38324466,0.100768015,0.3963024,0.9543159,0.7419518,0.47211906,0.7540393,0.76439476,0.7271742,0.32944283,0.12037552,0.33234364
13,0.19813181,0.6353817,0.41339558,0.40410224,0.32126895,0.12875561,0.5699846,0.34776437,0.21549891,-0.40767136,0.51455057,0.3053186,0.70299417,0.18025376,0.5429019,0.61342514
14,0.13483989,-0.872608,-0.5537447,-0.39614448,-0.80359155,-0.8514443,-0.77821785,-0.21600464,-0.3314676,-0.88699967,-0.2685868,-0.6462312,-0.024572855,0.20472504,-1.079627,-0.07895642
15,-0.58207166,-0.08207262,0.11632312,-0.77604014,-0.21326962,-0.23925371,-0.28815165,-0.74474794,-0.5678964,-0.3976675,-0.42006388,-0.18896729,-0.21572663,-0.6350826,-0.114290275,-0.24755545
16,-0.3470854,-0.30065718,-0.11012146,-0.18919204,0.41792858,-0.5407357,-0.28460288,-0.77677584,-0.77449584,-0.13960394,0.2519539,0.20020385,-0.20866889,-0.49965656,-1.0231949,0.031816956
17,-0.21088284,0.64473605,0.13540795,0.6980512,0.43878648,0.3459305,0.4509956,0.035930585,0.24774401,0.10345162,0.3614334,0.35956642,0.34249318,0.19850099,0.8577196,0.2399444
18,0.82580066,1.2317746,1.0061489,0.61093116,0.81239116,1.001804,1.3975717,0.8083686,1.283849,0.4658842,1.3338498,1.2867757,1.4170656,1.0895618,0.7930301,0.81072485
19,0.50566554,-0.2930435,-0.44056514,0.32592982,-0.5918158,-0.20590639,-0.013051663,-0.13545303,-0.1116363,-0.010622472,-0.3738542,0.4702396,-0.17482533,-0.12278919,0.19898865,-0.40233558
20,0.012388134,1.1944588,0.64227265,0.389577,1.1611135,0.6052256,-0.05823147,0.33278072,0.76118624,0.8930942,0.8433687,0.91258085,0.63675624,0.49599266,0.6607706,0.8568067
21,0.9460146,0.7074421,1.6286228,0.8041314,1.5096139,1.2176663,0.6351397,1.0557113,0.9064126,0.69592804,1.0288556,1.4977912,1.1947443,0.45444852,0.7686504,0.98392975
22,-0.954343,-1.1043758,-1.3884873,-0.9853448,-1.2482525,-1.0849341,-1.0574852,-1.1945382,-1.3805487,-1.0966485,-1.1922945,-0.9388139,-1.0287426,-0.8613162,-1.0558316,-1.0694932
23,0.5154443,0.2085764,0.25232166,0.27871373,0.09152454,0.72826195,0.2926672,0.48689115,0.34040278,0.44345444,0.28597993,0.16211782,0.25743344,0.30969334,0.56069005,0.078602254
24,-0.06162867,-0.25211123,-0.01628641,-0.13518564,-0.3697696,-0.2581748,-0.6634565,0.015908584,-0.37141395,-0.2665661,-0.4022414,-0.052205075,-0.25992525,-0.64818186,0.055333108,-0.3242384
25,-0.055049323,-0.16006866,-0.4863697,-0.115321964,-0.088504106,-0.41273785,0.2580222,-0.3872784,-0.66610354,-0.35380277,-0.09956278,0.12301252,-0.23423679,-0.13130125,0.20386006,0.6231427
26,-0.5885407,-0.5603791,-1.0885861,-0.77844256,-1.3063494,-1.096409,-0.73551154,-0.68824214,-1.4846187,-0.59576076,-0.79775214,-1.0174999,-0.9191696,-1.2548352,-0.9106674,-0.60454035
27,-0.2897874,0.04387004,-0.31064656,-0.36215344,-0.32716653,-0.551391,-0.43772864,-0.18079962,-0.24940561,-0.082023665,-0.60887605,-0.12394177,-0.48643094,-0.22382757,-0.81195503,-0.22066401
28,-0.093215026,-0.4162606,-0.47665134,0.049854778,-0.03342493,-0.15874425,-0.15423988,0.07055679,0.15177011,-0.00630458,-0.41316208,-0.118024796,-0.20335549,-0.058716293,0.3191127,0.42855737
29,0.32278466,0.61255926,0.4237039,0.5266742,0.04521587,-0.3914526,0.29766804,0.44637984,0.13085786,0.4077219,-0.03511361,0.13248152,0.27016807,0.164788,-0.51557076,0.17787734
30,-0.14657609,-0.09692152,-0.50004846,-0.34030065,-0.5767455,-0.39419907,0.19111139,-0.24136709,-0.21486185,0.050634995,-0.5236549,-0.4917751,0.47525895,-0.29796147,0.3646472,-0.1883872
31,0.07864675,0.28889796,0.11866003,0.17607832,-0.012064733,0.26798788,0.03071343,0.46003854,0.3804453,0.26381466,0.51899916,-0.09699129,0.12233984,0.037899517,0.38233727,0.04035921
32,1.069595,0.66474706,1.0925539,0.8080249,0.9395257,1.107903,0.55671716,1.193584,0.97454566,0.3263258,0.78823835,0.70779335,0.37340397,0.7110889,1.2652205,0.6296478
33,0.14300832,0.1486501,0.14974265,0.6760101,-0.31852266,0.07739931,0.45158213,0.48085037,0.25994357,0.20127022,0.15866555,-0.3177078,-0.084476,0.16490611,0.11166772,0.47041237
34,-0.004886112,-0.1026708,-0.36613113,0.17965537,0.35237703,-0.04524589,0.03467135,-0.56328565,-0.006598225,0.53551584,0.1827771,0.8031123,-0.09144516,0.11636686,-0.18947315,0.09491001
35,0.7856792,-0.07052326,0.50334054,0.8941829,0.72899365,0.6647579,0.6205895,0.9249727,0.3261223,0.4951621,1.0206065,0.58173543,1.0236263,0.81163764,0.8753793,0.79756576
36,-0.11076396,0.6226403,0.31972787,0.28233892,0.007929308,0.8497208,0.41746068,0.21394408,0.29072663,0.72548085,0.30765122,0.249152,-0.14602482,-0.016213369,0.5920715,0.25329024
37,-0.24235882,-0.40731937,0.3780906,-0.16919455,0.23118691,0.25607306,-0.58172476,0.3467568,0.040287156,0.2653048,0.14765702,-0.10425411,-0.36317387,-0.205106,-0.13314222,-0.1620875
38,-0.73751044,-1.1543545,-1.2305553,-1.604689,-1.316938,-0.87818694,-1.1513084,-1.440311,-1.186869,-1.0926168,-1.2502669,-0.76671594,-1.6254314,-1.1458309,-1.7680272,-1.3720579
39,-0.047216073,0.14317575,0.48262104,-0.0533679,0.49721587,0.1863303,0.10558111,-0.45630622,0.49485615,0.1298497,0.39501554,0.40758285,-0.16938794,-0.13889831,0.66471505,0.1962163
40,-0.8631921,-0.2859919,0.17927407,-0.3518993,-0.38432357,-0.8416419,-0.11364981,-0.36826947,-0.649196,-0.6474688,-0.8836157,-0.8631196,-0.9187243,-0.7268873,-0.37131038,-1.1797092
