Pinchos,/Restaurant_Review-g189838-d13081859-Reviews-Pinchos-Lund_Skane_County.html,36,2.5,$$ - $$$,Martenstorget 12,,FoodEstablishment
Viggos The Bar,/Restaurant_Review-g189838-d7104393-Reviews-Viggos_The_Bar-Lund_Skane_County.html,45,2.5,$$ - $$$,9 Maartenstorget Mårtenstorget 9,223 51,FoodEstablishment
Wok Kitchen,/Restaurant_Review-g189838-d10513973-Reviews-Wok_Kitchen-Lund_Skane_County.html,9,2.0,,Foretagsvagen 10 Nova Lund,227 61,FoodEstablishment
Kinjo Sushi,/Restaurant_Review-g189838-d9742916-Reviews-Kinjo_Sushi-Lund_Skane_County.html,33,4.0,$$ - $$$,7 Maartenstorget Mårtenstorget,223 51,FoodEstablishment
Speedy Lee Asian Foodcourt AB,/Restaurant_Review-g189838-d1043214-Reviews-Speedy_Lee_Asian_Foodcourt_AB-Lund_Skane_County.html,,,,Ostra Martensgatan 19,,FoodEstablishment
