Lazise,d8834626,[Italian],2,81,21.0,5,"August 31, 2017 ",Bellissima ,"Province of Pordenone, Italy","Fantastica location sul lago di Garda, di sera è veramente meraviglioso, incantevole una passeggiata tra i vicoli di negozi e...More"
Lazise,d8834626,[Italian],2,11,4.0,5,"August 29, 2017 ",Lazise di sera,,"Bella serata sul lago in compagnia; negozi in caratteristiche vie del centro e panorama mozzafiato.
Il Centro, dentro le mura,...More"
Lazise,d8834626,[Swedish],1,21,,5,"February 5, 2017 ",Fantastiskt bra lunchrestaurang!,"Lund, Sweden",Fantastiskt bra lunchrestaurang! Fungerar även som restaurang på Baxter i Lund där restaurangen är belägen i källaren. Fantastiskt goda luncher...More
Mangal_Oriental_B_B_Q,d6369257,[English],3,44,5.0,5,"March 8, 2017 ",The best turkish fastfood you can get ,,"Im in love with turkish foods , these folks has a wide menue at an acceptable level and fits all budgets . Rustic but yet so light !"
Mangal_Oriental_B_B_Q,d6369257,[English],3,44,5.0,5,"September 14, 2016 ",Nice middleeastern grillhouse,,No diggety doubt One of The better qualities but too small portions for a hardworking man with a maximum apetite
Mangal_Oriental_B_B_Q,d6369257,[English],3,338,65.0,2,"February 22, 2014 ","Terrible burgers, ok otherwise","Furulund, Sweden","This place is inside Nova Lund's food court. 
They try to have a little bit of everything when it comes to grill, but they don't succeed with everything. 
Kicking salads and kebab dishes are ok. I made the mistake of ordering burgers on a couple...More"
Mangal_Oriental_B_B_Q,d6369257,[Swedish],9,5,,4,"December 27, 2018 ",God mat snabbt och lätt,,"Maten är god, man får den snabbt och det är helt ok priser. Personalen trevlig och ger bra service. Det...More"
Mangal_Oriental_B_B_Q,d6369257,[Swedish],9,9,10.0,5,"November 16, 2018 ",Bra restaurang i Lund,"Gothenburg, Sweden",Denna restaurang serverar jättebra mat. Jag tyckte mycket om Kofte rätten och mix grill. Rekommenderar denna.
Mangal_Oriental_B_B_Q,d6369257,[Swedish],9,123,15.0,5,"November 28, 2017 ",Prisvärd och god lunch,"Malmo, Sweden",Äter lunch på Nova Lund ca 1 gång i månaden. Är alltid iallafall en liten kö till Mangal emeden det...More
Mangal_Oriental_B_B_Q,d6369257,[Swedish],9,56,13.0,3,"March 21, 2017 ",Snabb middag,"Gavle, Sweden",Kycklingkebabrulle m stark sås. Bra portion. Välsmakande. Starka såsen kunde varit starkare. Ligger inne på Nova.
Mangal_Oriental_B_B_Q,d6369257,[Swedish],9,57,4.0,4,"September 14, 2016 ",Lunch  Nova köpcentrum,"Huddinge, Sweden","Mycket bra kycklingssallad med precis lagom med dressing en portion som man blev ordentligt mätt av.
Vi var tre i...More"
Mangal_Oriental_B_B_Q,d6369257,[Swedish],9,40,7.0,1,"October 29, 2015 ",Inget bra,"Loddekopinge, Sweden",Maten ser trevlig ut men det är allt. Det stekta smakat sot som om man inte rensat galler/stekbordet. Såserna smakar...More
Mangal_Oriental_B_B_Q,d6369257,[Swedish],9,51,20.0,2,"August 19, 2015 ",Dålig service,,"Löpande band utan servicekänsla. Fick inte det tillbehör vi hade beställt och visserligen ""fixade"" de det, men istället för en...More"
Mangal_Oriental_B_B_Q,d6369257,[Swedish],9,2,1.0,1,"October 25, 2014 ",Kycklingkebab i pitabröd,"Lund, Sweden",Jag åt en kycklingkebab i pitabröd dör idag. Några timmar senare blev jag otroligt dålig i magen. Någon ingrediens måste...More
Mangal_Oriental_B_B_Q,d6369257,[Swedish],9,59,40.0,4,"July 27, 2014 ",Bra lunch,"Lund, Sweden","Äter ofta lunch här, snabb service och god kebab, mycket trevlig och glad personal. Ett säkert kort på lunchen ."
Africa_Daily_Market,d12215233,[English],1,106,48.0,5,"April 22, 2018 ",A hidden gem,"Lund, Sweden","Hidden away of the beaten path in an inconspicuous building is a great little restaurant attached to an interesting shop full of everything Africa.  Tucked away in a corner of the shop is a small and simple dining area, which is actually quite peaceful and...More"
Africa_Daily_Market,d12215233,[Swedish],2,31,2.0,4,"August 2, 2017 ",Smakfull lunch ,,"Mitt i stan i en liten butik serveras utmärkt afrikansk mat till lågt pris. Men varning för de framdukade rörorna,...More"
Africa_Daily_Market,d12215233,[Swedish],2,87,17.0,4,"March 5, 2017 ",Fantastiskt vällagad mat,"Lund, Sweden","African Daily är en afrikansk affär med kläder, smycken, prydnadsaker mm. Men ena delen serveras även luncher. Maten är fantastiskt...More"
