4.339673788175268498e+01,1.118787429996674909e+01,1.102109231000919065e+00,1.630199306787926683e-01,3.844710983337593646e+00,2.682578364646087010e+01,2.008746680718347832e+00,5.694719665581532198e+00,2.006158209567623363e+00,1.028223131237093746e+01,1.027942047319380947e+01,3.854623156044191035e+00,1.520735421759905615e-01,5.682945014661750172e+00,9.404080802040292397e+00,1.595759964584105295e-01,2.947421141365341946e+00,1.098628771013848482e+00,1.636787301601169420e-01,2.909542312458902380e+00,3.860919422844574456e+00,1.029475001047450711e+01,4.740606059428197128e+00,1.598201298386825175e-01,1.762484061802507185e+01,1.083145564660739080e+00,1.584497841478475499e-01,1.687801142881557581e-01,1.995810830785203160e+00,1.119875324791007287e+01,2.007756360014519181e+00,1.738440325907673056e-01,4.751108204123115186e+00,1.676262566097570239e-01,1.642313033956471491e-01,1.576639823917911631e-01,5.676308633405507287e+00,5.686743810849955949e+00,2.922195983370558192e+00,2.003359104577695504e+00,2.016526721540105704e+00,1.997376848359093460e+00,4.745953505539378448e+00,2.924512857796058629e+00,1.117981823441312805e+01,2.923927390582591990e+00,4.765321001662533362e+00,1.996536905078571955e+00,3.855130610218529874e+00,2.922386760834872366e+00,2.920952109976914457e+00,1.395268028983551822e+01,1.118245269305837652e+01,1.119036694029890810e+01,2.008976669651391767e+00,2.011172183484334131e+00,1.990399962427241709e+00,2.007975551466930408e+00,5.685210744753274703e+00
1.914784841249436431e-01,2.291106872268097172e-01,1.831109460460943750e-01,1.683536538268556870e-01,1.876032744719039469e-01,2.077443111832102951e-01,1.778938476558774573e-01,1.787776574800507001e-01,1.621274622156188283e-01,1.781505992492111168e-01,2.029950728791004300e-01,1.670734057086213920e-01,1.858530037807638591e-01,1.645526441806180740e-01,1.747422077059267442e-01,1.655552900377377512e-01,1.758621584885614597e-01,1.789352047190118089e-01,1.621736039768480464e-01,1.717510507428971211e-01,1.755231000714383705e-01,1.688457144600845894e-01,1.958647431288294272e-01,1.699027100798032597e-01,2.007116073058120009e-01,1.696671041939544766e-01,1.653478894880180683e-01,1.617782497736768577e-01,1.670530993848231283e-01,1.665955360433880039e-01,1.919161198623950959e-01,1.612142950252662410e-01,1.989358818092185621e-01,1.628517294329875353e-01,1.589362298743211555e-01,1.778826169688652592e-01,1.729629100448378809e-01,1.786577972815006909e-01,1.812561910898721484e-01,1.752892397268813462e-01,1.651525617978059635e-01,1.676932232737374240e-01,1.764786882673631818e-01,1.754429778047464361e-01,1.692363369190156563e-01,1.674429106437241577e-01,1.708464682812806945e-01,1.607290804339380763e-01,1.725496806527026528e-01,1.855981080483419254e-01,1.690990372861676805e-01,2.264003609644120174e-01,2.081512960755526609e-01,2.053211221173739387e-01,1.739260468748592137e-01,1.793810207702880855e-01,1.756886768098418483e-01,1.702460443031608150e-01,1.647902654086771113e-01
2.047626965773818863e-01,1.696694580931976393e-01,1.777936632555421337e-01,1.729508199154703441e-01,1.632611499639213259e-01,1.833198628531178265e-01,1.948767082883799961e-01,1.701057364913167169e-01,1.722086960237131648e-01,1.849770065792712137e-01,1.716704558642553058e-01,1.722716441473000903e-01,1.597913630649220873e-01,1.719829808733396859e-01,1.662560860963960274e-01,1.737449803741119569e-01,1.617150689204306380e-01,1.820759283352722802e-01,1.738273072160668453e-01,1.812177523703449589e-01,1.693991909143337249e-01,1.734761445432174143e-01,1.798257327781192794e-01,1.792122093170658570e-01,1.852979091303892933e-01,1.660074216517906653e-01,1.759860923418808953e-01,1.760124480001447611e-01,1.640190537705557561e-01,1.913767508990501243e-01,1.658526883666985308e-01,1.700251371745383488e-01,1.562123536390602474e-01,1.772781695022087045e-01,1.680238233273062265e-01,1.712029886215761798e-01,1.975024115445425110e-01,1.735359043352638631e-01,1.743729102523950136e-01,1.695296666334966673e-01,1.555668189094881193e-01,1.931203734409495387e-01,1.651338495439505505e-01,1.884657166921609173e-01,1.678739394473121316e-01,1.803240830047362353e-01,1.763169953266959800e-01,1.667245728228339552e-01,2.006335662001055842e-01,1.624144622275231487e-01,1.765572531307373905e-01,1.750979135192694269e-01,1.834007645192017033e-01,1.733747514205754570e-01,1.695136368155187867e-01,1.652227336031535099e-01,1.604322530801362001e-01,1.603430963178400781e-01,1.867078364384172628e-01
1.691918969352477486e-01,1.693928097175415592e-01,1.100642530619018844e+00,1.674569458727794002e-01,1.711789274950257789e-01,1.699543636901520993e-01,1.695981545164140514e-01,1.726092905992810123e-01,1.636556248521978396e-01,1.617065680400582017e-01,1.680130246958115858e-01,1.650392140080716996e-01,1.780694039077913293e-01,1.766586438488413069e-01,1.615144918224861725e-01,1.574579997949517307e-01,1.740265306449381710e-01,2.016659230494672439e+00,1.669346336264640462e-01,1.651653786830978854e-01,1.612962610574737721e-01,1.670294766593038993e-01,1.682585503985810915e-01,1.089057417167108799e+00,1.716720195080091438e-01,1.086041724170919043e+00,1.596937274562025555e-01,1.086877893912378878e+00,1.664200608026500106e-01,1.667349847980943989e-01,1.754031552257181159e-01,1.779742139222257880e-01,1.731331423609376308e-01,2.929300348038077484e+00,1.717055000522218211e-01,1.683557322596074823e-01,1.619194666872435240e-01,1.772241898158406215e-01,1.684965855124799239e-01,1.097036962162006191e+00,1.587540293435329153e-01,1.578604099038390385e-01,1.735132689034099285e-01,1.707400046165840346e-01,1.581496664434483279e-01,1.840861210876629517e-01,1.717316580527431524e-01,1.676975283948468898e-01,1.584317002070246838e-01,1.773593149874342079e-01,1.797307934269400942e-01,1.658350630588863450e-01,1.999547989673168047e+00,1.573701404018620909e-01,1.732576716423925023e-01,1.769996545055967929e-01,1.708996829742234491e-01,1.596316049140256710e-01,1.768820279483635516e-01
1.901781663213087115e-01,1.759283362526692374e-01,1.829720969832501209e-01,1.847112686808939086e-01,1.779546775610283960e-01,1.804436718939347872e-01,1.694207518849274452e-01,1.711757837695155882e-01,1.660562844633684532e-01,1.725724615019832708e-01,1.949964473210567539e-01,1.726281051396094945e-01,1.770581356626151071e-01,1.758298763183430147e-01,1.673778849334782159e-01,1.616916003384235301e-01,1.775080091017632866e-01,1.695374210293214834e-01,1.644580458012941393e-01,1.695741442040029079e-01,1.741251154198179552e-01,1.779975712242126418e-01,1.796022018377312623e-01,1.544102336316505453e-01,1.781287213964119764e-01,1.683602422557686495e-01,1.665592599116122730e-01,1.909206600959819644e-01,1.538252074241721057e-01,1.724254813467084035e-01,1.682946122689484292e-01,1.650016255072209170e-01,1.812440453717669153e-01,1.637183682275642482e-01,1.766434022327516840e-01,1.787904855610200905e-01,1.773980898920717031e-01,1.514025790296115448e-01,1.959997258620054528e-01,1.748550883862590444e-01,1.700787849570559451e-01,1.721787092204361547e-01,1.923446514564735588e-01,1.810636702215080440e-01,2.059684445992953916e-01,1.826333849226184636e-01,1.627211908197223889e-01,1.698276882980081504e-01,1.793531014309013294e-01,1.686142010754313469e-01,1.583183420106377137e-01,1.704612776556426734e-01,1.776695080034630392e-01,1.870738274322747419e-01,1.653735527039752462e-01,1.718235945581133017e-01,1.860693667934229800e-01,1.981181134806190569e-01,1.579783256306287742e-01
1.636699756726845700e-01,1.723508113465064551e-01,1.636718297281820889e-01,1.532851597134775312e-01,1.774101784309784491e-01,1.804406533917851663e-01,1.709463842065918060e-01,1.684026366379890172e-01,1.690161251206279691e-01,1.721227952167031228e-01,1.613360022704140584e-01,1.674587370704584965e-01,1.670072984434038676e-01,1.800716236209543575e-01,1.655849120170642674e-01,1.780627905401576394e-01,1.683568013278508024e-01,1.652388567061431890e-01,1.810621662055205416e-01,1.603344566023781059e-01,1.646147671438709936e-01,1.719764397528706079e-01,1.572797477419484724e-01,1.648573283807336087e-01,1.719882598075692381e-01,1.705043437825704000e-01,1.746427298803588657e-01,1.707272300344690741e-01,1.766144961709831818e-01,1.642871312870031464e-01,1.619899340837959445e-01,1.561058996958364087e-01,1.653747872095422955e-01,1.618338665591777803e-01,1.767552719425777019e-01,1.687475757318389613e-01,1.739817646277984353e-01,1.747752306027506308e-01,1.739304823099267761e-01,1.732279524146932703e-01,1.734485531369061306e-01,1.668080765948473099e-01,1.687492614523017631e-01,1.588963236110625399e-01,1.737552092605498810e-01,1.599201983457089193e-01,1.658998285069419876e-01,1.713431607282710767e-01,1.675007603242614218e-01,1.752787130162540563e-01,1.776719678048980788e-01,1.722052599417021601e-01,1.730502140304635006e-01,1.758623834901107408e-01,1.674788871322208939e-01,1.675313478194483396e-01,1.612088079315117106e-01,1.699972751420618378e-01,1.704258004333383814e-01
1.741496698734140147e-01,1.089014962412433896e+00,1.634558172794732811e-01,2.009974056931528974e+00,1.697299970796414537e-01,1.816589425186168616e-01,1.788322027154763127e-01,1.628810622339530167e-01,1.787862623062011214e-01,1.698711335598631633e-01,1.727082715318542794e-01,1.536115614539983187e-01,2.931205916234365549e+00,1.740166540972620246e-01,1.675653296577943596e-01,2.000793051167817804e+00,1.633472832089815086e-01,2.919929785373696962e+00,2.925960956151668846e+00,1.654539746668581279e-01,1.557473714629996342e-01,1.734295830861683485e-01,1.561477218141832657e-01,1.084940401313399416e+00,1.633013529349092441e-01,2.937672938887800012e+00,2.003430195842073491e+00,1.101035981470126490e+00,1.654005023889672243e-01,1.502447578634952541e-01,1.701564932251956874e-01,5.708603816343154946e+00,1.592355928977958468e-01,1.573067775184587569e-01,2.010644749971686629e+00,2.001909279242519712e+00,1.719994626908396829e-01,1.792317118222793437e-01,1.644131301518761135e-01,1.793387050341570255e-01,1.780125517978918270e-01,1.701617577821599725e-01,1.650375609018054079e-01,1.758912044286035092e-01,2.924088451815628709e+00,1.681812948120680606e-01,1.643055875129549592e-01,1.668513573904755742e-01,1.674417313419443998e-01,1.665025971357109447e-01,1.585344924795465127e-01,1.636831962904370663e-01,2.019876586334495627e+00,1.751330122723379346e-01,1.665399931328989946e-01,1.642116714540056699e-01,1.916986817166140278e-01,1.541153076237823383e-01,1.749435960329220052e-01
1.607887235005481530e-01,1.615597297314218528e-01,1.618310085643553387e-01,1.645840179695328698e-01,1.748766869012329250e-01,1.569840276149497005e-01,1.728418279766054666e-01,1.740043994958685447e-01,1.845061655312924820e-01,1.758140892579646009e-01,1.650182382502023704e-01,1.707489382261251076e-01,1.587795834686186180e-01,1.762454376872328587e-01,1.706298358304820240e-01,1.696418277019756671e-01,1.705879536386880613e-01,1.665880725714489474e-01,1.706042236461348671e-01,1.634476478736149596e-01,1.719580422724705793e-01,1.699781074821405946e-01,1.679727074984256607e-01,1.827070684016227353e-01,1.745964467945150533e-01,1.742365038325587590e-01,1.716066259027061169e-01,1.602496993839199191e-01,1.701124334103024660e-01,1.646423490205833062e-01,1.700445444675566797e-01,1.636077527564113732e-01,1.811870700511263588e-01,1.710230477008663208e-01,1.622898796831614976e-01,1.820331097491083294e-01,1.767622615613203552e-01,1.780498543741873552e-01,1.736575748693680310e-01,1.579293493589372932e-01,1.695579792136828468e-01,1.786429240122887896e-01,1.653893443072608216e-01,1.653161414267081963e-01,1.843813667131344036e-01,1.639389699864844674e-01,1.706168568833220101e-01,1.703492872749388098e-01,1.705268741278298250e-01,1.640493763253091652e-01,1.658913470193639772e-01,1.730535176699199151e-01,1.892227006094297781e-01,1.730121177039104230e-01,1.785195751128425268e-01,1.708418242174975232e-01,1.774369473859918889e-01,1.741841852778870936e-01,1.729046059586207551e-01
1.997207106890112327e-01,1.883916734956922467e-01,1.765142034353378575e-01,1.662842818233672415e-01,1.647033143529610388e-01,1.813976407933642065e-01,1.677394261575906043e-01,1.602953880852152624e-01,1.582459436378417239e-01,1.779985136804835277e-01,1.798414006869767379e-01,1.717972978221109781e-01,1.706019524242984864e-01,1.765709057232713042e-01,1.695400058408390309e-01,1.728830244293160512e-01,1.792270040684960097e-01,1.655888781997308101e-01,1.760504786296452351e-01,1.624056590368473385e-01,1.761886408026587525e-01,1.571919197571649274e-01,1.709073130675409224e-01,1.687817938066656642e-01,1.887155596833652582e-01,1.663863620554960621e-01,1.654701623423874557e-01,1.741988625144511305e-01,1.598065960750968406e-01,1.978770956693331196e-01,1.639096358541349829e-01,1.589586907142419014e-01,1.595237105279022627e-01,1.651983068056986081e-01,1.733545715491439931e-01,1.719386433673298076e-01,1.664171051027565074e-01,1.615086612981901371e-01,1.641990451497058190e-01,1.599530820218635074e-01,1.612057389591328160e-01,1.782713661888876144e-01,1.732362732659703808e-01,1.692446621340962243e-01,1.713906332285127232e-01,1.808764482222379733e-01,1.761428500860408586e-01,1.956069989249668850e-01,1.733299547301431209e-01,1.825513143115281567e-01,1.889553857926775937e-01,1.684263177736781414e-01,1.733671532743235044e-01,1.640300212130332835e-01,1.628032606069191868e-01,1.897300492379896952e-01,1.643862391344695362e-01,1.663412171871328782e-01,1.733409424748232619e-01
1.917653924036697155e-01,1.698525528118933758e-01,1.724831672324202148e-01,1.798340268696351496e-01,1.695286880128747120e-01,1.873003353301884166e-01,1.726139278795195964e-01,1.774057568792068162e-01,1.696453134017838482e-01,1.676047529773055100e-01,1.780262875659505972e-01,1.666101743112934075e-01,1.752031844405240735e-01,1.813286840467189243e-01,1.768520566688340789e-01,1.775707966306344643e-01,1.818438409616289220e-01,1.726450476655236599e-01,1.692058817998450537e-01,1.786416763719896328e-01,1.693083910980260065e-01,1.686611578978861603e-01,1.738825730623410892e-01,1.672961048490109737e-01,1.762558681951447714e-01,1.792982507080139731e-01,1.771988944892045614e-01,1.727259860233981148e-01,1.790710538501375793e-01,1.671289184503513270e-01,1.676616754561570666e-01,1.778746301108703742e-01,1.712607337561702914e-01,1.722387741099485059e-01,1.720273785788468401e-01,1.801062981267378960e-01,1.570267713425187450e-01,1.628508867936905580e-01,1.843119610707952549e-01,1.643993488161527849e-01,1.635347278728110088e-01,1.774863132160020562e-01,1.712015604477594988e-01,1.725598099821893661e-01,1.674930204288503643e-01,1.625202578650663809e-01,1.622333591302477229e-01,1.646733948245189816e-01,1.715214367207487101e-01,1.764997886201070121e-01,1.790918632394858379e-01,1.736368040364225651e-01,1.626708231013378747e-01,1.753034992834900663e-01,1.795100670945275478e-01,1.739022527742618285e-01,1.658307673892333300e-01,1.649253131202470524e-01,1.636359937977176771e-01
