term,Category,Freq,Term,Total,loglift,logprob
23,Default,5.0,nice,5.0,30.0,30.0
13,Default,3.0,great,3.0,29.0,29.0
7,Default,9.0,church,9.0,28.0,28.0
1,Default,2.0,architecture,2.0,27.0,27.0
33,Default,2.0,worth,2.0,26.0,26.0
11,Default,4.0,good,4.0,25.0,25.0
22,Default,2.0,museum,2.0,24.0,24.0
21,Default,3.0,lund,3.0,23.0,23.0
3,Default,2.0,beautiful,2.0,22.0,22.0
26,Default,2.0,plants,2.0,21.0,21.0
6,Default,2.0,botanical,2.0,20.0,20.0
27,Default,2.0,quiet,2.0,19.0,19.0
15,Default,1.0,impressive,1.0,18.0,18.0
16,Default,2.0,inside,2.0,17.0,17.0
31,Default,1.0,time,1.0,16.0,16.0
19,Default,3.0,located,3.0,15.0,15.0
5,Default,2.0,big,2.0,14.0,14.0
20,Default,2.0,lucky,2.0,13.0,13.0
8,Default,2.0,city,2.0,12.0,12.0
14,Default,2.0,history,2.0,11.0,11.0
30,Default,2.0,sit,2.0,10.0,10.0
12,Default,2.0,got,2.0,9.0,9.0
9,Default,2.0,copenhagen,2.0,8.0,8.0
17,Default,2.0,introduction,2.0,7.0,7.0
2,Default,2.0,atmosphere,2.0,6.0,6.0
32,Default,2.0,way,2.0,5.0,5.0
28,Default,2.0,really,2.0,4.0,4.0
18,Default,2.0,large,2.0,3.0,3.0
10,Default,2.0,decorated,2.0,2.0,2.0
25,Default,2.0,place,2.0,1.0,1.0
12,Topic1,1.7752697310036831,got,2.546393844226266,0.8889,-2.7511
20,Topic1,1.769418013230107,lucky,2.542490101822065,0.8872,-2.7544
8,Topic1,1.7877256331093943,city,2.5810581101944754,0.8824,-2.7441
17,Topic1,1.7773494287021119,introduction,2.5661517062413797,0.8824,-2.7499
14,Topic1,1.7568039338049983,history,2.540323321134527,0.8809,-2.7616
21,Topic1,1.7801512983865633,lund,3.758678187097225,0.5023,-2.7484
7,Topic1,4.215011514169728,church,9.3536185268219,0.4525,-1.8864
9,Topic1,0.9580241137921222,copenhagen,2.2953495939662427,0.3759,-3.3679
32,Topic1,0.9600120009059474,way,2.3019894021883105,0.3751,-3.3659
10,Topic1,0.9632673635623529,decorated,2.359475572130039,0.3538,-3.3625
0,Topic1,0.9646430270894377,39,2.411066378481852,0.3336,-3.361
29,Topic1,0.9589792642484467,recommended,2.45934151619627,0.3079,-3.3669
11,Topic1,1.7669076507140342,good,4.540630309806361,0.3058,-2.7558
4,Topic1,0.9582176243612693,beautifully,2.471835041576849,0.302,-3.3677
3,Topic1,0.9624106007923701,beautiful,2.8941160106223256,0.1487,-3.3634
16,Topic1,0.9648812970739368,inside,2.939593352612696,0.1356,-3.3608
19,Topic1,0.9597493414396399,located,3.019376181828118,0.1035,-3.3661
28,Topic1,0.16991230234503937,really,2.1159978924567455,-1.2723,-5.0975
31,Topic1,0.14837428978524284,time,1.9599940197612122,-1.3313,-5.2331
2,Topic1,0.16057516368635652,atmosphere,2.1978761712276698,-1.3668,-5.154
15,Topic1,0.13938315128577966,impressive,1.9723752931736809,-1.4001,-5.2956
30,Topic1,0.14783572627340033,sit,2.0935614100776054,-1.4009,-5.2367
6,Topic1,0.15747794988583505,botanical,2.249502091964062,-1.4095,-5.1735
