term,Topic,Freq,Term
0,1,0.17916024323062762,39
0,2,0.17916024323062762,39
0,3,0.5374807296918829,39
1,4,0.4636034261865405,air
1,8,0.4636034261865405,air
2,1,0.8795528546740087,astronomical
3,1,0.35279741789915614,beautiful
3,3,0.2351982785994374,beautiful
3,4,0.2351982785994374,beautiful
3,5,0.1175991392997187,beautiful
4,2,0.7852697835839251,bit
5,2,0.26848595502176353,building
5,3,0.5369719100435271,building
5,7,0.26848595502176353,building
6,4,0.8117976404710664,cafes
7,1,0.44352346381700186,cathedral
7,2,0.1478411546056673,cathedral
7,4,0.1478411546056673,cathedral
7,5,0.2956823092113346,cathedral
8,2,0.30928261190400724,center
8,3,0.30928261190400724,center
8,4,0.30928261190400724,center
9,1,0.7745732241714949,century
10,1,0.2990152525986743,charming
10,2,0.2990152525986743,charming
10,3,0.2990152525986743,charming
11,1,0.23560559788719052,church
11,3,0.23560559788719052,church
11,6,0.23560559788719052,church
11,7,0.23560559788719052,church
12,1,0.7248475079182084,city
12,2,0.24161583597273611,city
13,1,0.6241720105134799,clock
13,5,0.31208600525673996,clock
14,2,0.3971245367010161,close
14,3,0.3971245367010161,close
15,2,0.42165756303289076,collection
15,6,0.42165756303289076,collection
16,3,0.7971252379620235,cool
17,2,0.39713024799816377,despite
17,3,0.39713024799816377,despite
18,1,0.33934662528591486,different
18,3,0.33934662528591486,different
18,8,0.33934662528591486,different
19,1,0.33362201100224,garden
19,4,0.33362201100224,garden
19,7,0.33362201100224,garden
20,2,0.3095182244628491,good
20,3,0.3095182244628491,good
20,4,0.3095182244628491,good
21,3,0.42462128093601426,great
21,6,0.42462128093601426,great
22,7,0.533968563320517,houses
22,8,0.533968563320517,houses
23,2,0.6807937829659482,interesting
23,8,0.3403968914829741,interesting
24,1,0.43260566031455583,know
24,4,0.43260566031455583,know
24,5,0.21630283015727791,know
25,1,0.2658118292821973,like
25,2,0.2658118292821973,like
25,4,0.2658118292821973,like
25,7,0.2658118292821973,like
26,3,0.41378412072934423,location
26,4,0.41378412072934423,location
27,2,0.3970841937312306,lots
27,3,0.3970841937312306,lots
28,3,0.4281742924096759,love
28,6,0.4281742924096759,love
29,1,0.3186428875429165,lund
29,2,0.21242859169527764,lund
29,3,0.21242859169527764,lund
29,4,0.21242859169527764,lund
30,3,0.4080074635122357,malmo
30,4,0.4080074635122357,malmo
31,2,0.2779428755074912,medieval
31,6,0.5558857510149824,medieval
32,2,0.6922110729872336,museum
32,7,0.1730527682468084,museum
32,8,0.1730527682468084,museum
33,4,0.4659317035195589,open
33,8,0.4659317035195589,open
34,1,0.3326906854617913,park
34,5,0.3326906854617913,park
34,6,0.3326906854617913,park
35,3,0.5081471877453915,place
35,4,0.5081471877453915,place
36,1,0.4455167215127,rich
36,7,0.4455167215127,rich
37,1,0.4160195197974836,simple
37,5,0.4160195197974836,simple
38,2,0.6592172351786758,small
38,7,0.21973907839289195,small
39,5,0.4843205024676218,station
39,7,0.4843205024676218,station
40,4,0.8216081056467135,stroll
41,3,0.42455842121740517,style
41,5,0.42455842121740517,style
42,3,0.6505090242043077,summer
42,6,0.32525451210215384,summer
43,2,0.5140515941039303,super
43,4,0.25702579705196515,super
43,5,0.25702579705196515,super
44,4,0.43478074242918174,surrounded
44,5,0.43478074242918174,surrounded
45,1,0.39173078176190146,sweden
45,2,0.39173078176190146,sweden
46,1,0.7217234865079867,time
46,3,0.24057449550266224,time
47,1,0.7857521136811368,usually
48,1,0.2555429324668264,visit
48,2,0.2555429324668264,visit
48,4,0.2555429324668264,visit
48,5,0.2555429324668264,visit
49,1,0.2801239954847247,visiting
49,3,0.2801239954847247,visiting
49,5,0.2801239954847247,visiting
49,8,0.2801239954847247,visiting
50,6,0.7137719546042025,walk
51,1,0.41402433319763066,went
51,6,0.41402433319763066,went
52,1,0.41860606848076787,winter
52,6,0.41860606848076787,winter
53,1,0.12203189585001717,worth
53,2,0.24406379170003434,worth
53,3,0.12203189585001717,worth
53,4,0.24406379170003434,worth
53,5,0.12203189585001717,worth
53,6,0.12203189585001717,worth
