term,Category,Freq,Term,Total,loglift,logprob
14,Default,14.0,lund,14.0,28.0,28.0
24,Default,2.0,train,2.0,27.0,27.0
4,Default,6.0,cathedral,6.0,26.0,26.0
18,Default,2.0,place,2.0,25.0,25.0
11,Default,2.0,greenhouse,2.0,24.0,24.0
3,Default,2.0,building,2.0,23.0,23.0
6,Default,5.0,church,5.0,22.0,22.0
0,Default,2.0,39,2.0,21.0,21.0
25,Default,3.0,university,3.0,20.0,20.0
9,Default,3.0,good,3.0,19.0,19.0
16,Default,2.0,museum,2.0,18.0,18.0
26,Default,2.0,visit,2.0,17.0,17.0
1,Default,2.0,amazing,2.0,16.0,16.0
12,Default,2.0,life,2.0,15.0,15.0
15,Default,2.0,main,2.0,14.0,14.0
5,Default,2.0,center,2.0,13.0,13.0
13,Default,2.0,located,2.0,12.0,12.0
23,Default,2.0,time,2.0,11.0,11.0
7,Default,2.0,famous,2.0,10.0,10.0
21,Default,2.0,structure,2.0,9.0,9.0
8,Default,2.0,garden,2.0,8.0,8.0
27,Default,1.0,went,1.0,7.0,7.0
19,Default,2.0,scenery,2.0,6.0,6.0
10,Default,2.0,great,2.0,5.0,5.0
17,Default,2.0,park,2.0,4.0,4.0
22,Default,1.0,sweden,1.0,3.0,3.0
20,Default,2.0,southern,2.0,2.0,2.0
2,Default,2.0,beautiful,2.0,1.0,1.0
6,Topic1,4.434959491098225,church,5.14298968866681,0.5189,-2.3093
14,Topic1,12.09049666685996,lund,14.512429308662277,0.4845,-1.3064
9,Topic1,2.749833178900877,good,3.436544679705787,0.4441,-2.7873
7,Topic1,1.893369763362882,famous,2.5748542220900155,0.3596,-3.1605
5,Topic1,1.8940195536750317,center,2.590728123033155,0.3538,-3.1601
23,Topic1,1.8978097428201774,time,2.601775190724086,0.3516,-3.1581
1,Topic1,1.8670324453901934,amazing,2.563105015320374,0.3502,-3.1745
15,Topic1,1.8757810761201603,main,2.57711159800557,0.3494,-3.1698
4,Topic1,4.450389510262377,cathedral,6.318812631667113,0.3165,-2.3059
25,Topic1,1.8688326313540606,university,3.093085631961414,0.1632,-3.1735
26,Topic1,1.0462282914342758,visit,2.265518516791002,-0.1056,-3.7537
13,Topic1,1.0277846140575058,located,2.2650521799865646,-0.1231,-3.7714
21,Topic1,1.0334130861400466,structure,2.3300404814024667,-0.146,-3.766
19,Topic1,1.0433668859904912,scenery,2.358835879838197,-0.1487,-3.7564
17,Topic1,1.026210627854247,park,2.3262623609404502,-0.1513,-3.773
8,Topic1,1.0227519312597768,garden,2.3208970829570097,-0.1524,-3.7764
10,Topic1,1.0083844011191117,great,2.3470647908604154,-0.1778,-3.7905
24,Topic1,0.47328161288543447,train,2.239081669330209,-0.8871,-4.5469
0,Topic1,0.5198073675933828,39,2.880343174490369,-1.0451,-4.4531
27,Topic1,0.15863505152169832,went,1.980393186554329,-1.8574,-5.64
20,Topic1,0.15533077478500734,southern,2.000112181882762,-1.8883,-5.661
2,Topic1,0.16422980650861163,beautiful,2.1205726078749447,-1.8911,-5.6053
22,Topic1,0.15287420074055422,sweden,1.9774861604132639,-1.8929,-5.677
12,Topic1,0.15804918695862727,life,2.0698871282091864,-1.9053,-5.6437
18,Topic1,0.14633168534969787,place,2.0679217714829323,-1.9814,-5.7207
16,Topic1,0.16988359324745278,museum,2.6732638667991964,-2.0889,-5.5715
11,Topic1,0.16172015415784405,greenhouse,2.691649315964367,-2.145,-5.6207
