term,Topic,Freq,Term
0,1,0.37070785907809745,1425
0,5,0.37070785907809745,1425
1,1,0.46154376166320044,39
1,2,0.11538594041580011,39
1,3,0.11538594041580011,39
1,4,0.057692970207900054,39
1,5,0.057692970207900054,39
1,6,0.057692970207900054,39
1,7,0.057692970207900054,39
1,10,0.057692970207900054,39
2,2,0.40423729575442086,actually
2,7,0.40423729575442086,actually
3,1,0.6835925563087139,ages
4,3,0.5149341459876519,air
4,7,0.25746707299382593,air
5,10,0.4876914035160474,alluring
6,1,0.5757032609723657,area
6,2,0.19190108699078856,area
6,6,0.19190108699078856,area
7,4,0.43707980086578785,arrived
7,9,0.43707980086578785,arrived
8,5,0.2796856634642954,art
8,7,0.2796856634642954,art
9,1,0.3740489354468882,astronomical
9,5,0.3740489354468882,astronomical
10,1,0.777801289478247,basement
11,1,0.8849622730368669,beautiful
11,2,0.026817038576874754,beautiful
11,3,0.05363407715374951,beautiful
12,1,0.2918248406593241,beautifully
12,2,0.2918248406593241,beautifully
12,6,0.2918248406593241,beautifully
13,1,0.3775832947415076,beds
13,6,0.3775832947415076,beds
14,1,0.31194240453026617,big
14,6,0.31194240453026617,big
14,7,0.31194240453026617,big
15,1,0.33472298698278463,botanical
15,2,0.44629731597704614,botanical
15,8,0.11157432899426153,botanical
16,1,0.3894476313321449,building
16,3,0.19472381566607244,building
16,4,0.19472381566607244,building
16,5,0.19472381566607244,building
17,4,0.3263052356561143,buildings
17,8,0.3263052356561143,buildings
18,1,0.44055656298551377,built
18,2,0.44055656298551377,built
19,1,0.5797634720553364,cafe
19,8,0.2898817360276682,cafe
20,2,0.380561848206967,came
20,4,0.380561848206967,came
21,1,0.8575232968735202,cathedral
21,3,0.031760122106426675,cathedral
21,4,0.06352024421285335,cathedral
21,7,0.031760122106426675,cathedral
22,1,0.6710043878883987,centrally
23,1,0.27586263942804484,children
23,2,0.5517252788560897,children
24,1,0.7337075778324125,christmas
24,6,0.1467415155664825,christmas
25,1,0.6268327634747385,church
25,3,0.09643580976534438,church
25,4,0.04821790488267219,church
25,5,0.14465371464801657,church
25,9,0.04821790488267219,church
25,10,0.04821790488267219,church
26,1,0.5238558787224811,churches
26,3,0.34923725248165405,churches
26,10,0.17461862624082702,churches
27,1,0.37091626142486084,cities
27,5,0.37091626142486084,cities
28,1,0.13943421024620997,city
28,2,0.4183026307386299,city
28,4,0.13943421024620997,city
28,6,0.13943421024620997,city
29,1,0.544359352348068,clock
29,5,0.408269514261051,clock
30,1,0.5713442712132322,colors
30,7,0.2856721356066161,colors
31,1,0.6908765487681041,come
31,8,0.23029218292270137,come
32,1,0.28509971656945415,compared
32,3,0.28509971656945415,compared
32,7,0.28509971656945415,compared
32,9,0.28509971656945415,compared
33,2,0.39142922518070056,completely
33,6,0.39142922518070056,completely
34,4,0.40270835014933637,concert
34,5,0.40270835014933637,concert
35,1,0.777976568900083,connection
36,1,0.6777651852551412,course
37,2,0.5712244310767011,cozy
38,3,0.4341202966817977,crypt
38,5,0.4341202966817977,crypt
39,1,0.35690941957030753,dane
39,3,0.35690941957030753,dane
40,3,0.37791496736339975,danish
41,1,0.6490214766633396,day
41,2,0.21634049222111323,day
42,1,0.6811929535483559,decorated
43,1,0.4534012022198936,definitely
43,3,0.4534012022198936,definitely
44,3,0.650852189088819,denmark
44,9,0.3254260945444095,denmark
45,1,0.8406381128094793,details
46,2,0.4810839642149935,different
46,4,0.3207226428099957,different
46,6,0.16036132140499784,different
47,2,0.3783197563852699,disappointed
47,4,0.3783197563852699,disappointed
48,1,0.5729126511831037,enjoy
48,7,0.2864563255915519,enjoy
49,1,0.2682228269827758,enter
49,4,0.2682228269827758,enter
49,7,0.2682228269827758,enter
50,1,0.37147564101352404,especially
50,6,0.37147564101352404,especially
51,7,0.4384348032838627,example
52,1,0.20895414852878127,exciting
52,4,0.41790829705756255,exciting
52,5,0.10447707426439064,exciting
52,7,0.10447707426439064,exciting
52,9,0.10447707426439064,exciting
52,10,0.10447707426439064,exciting
53,4,0.28475928457875554,exhibitions
