term,Category,Freq,Term,Total,loglift,logprob
13,Topic2,0.1476339350150986,freely,2.325855436437358,-1.2547,-4.9956
8,Topic2,0.14620041616681656,clock,2.320690196420526,-1.2622,-5.0053
6,Topic2,0.1531103697577038,center,2.4486853957035777,-1.2697,-4.9591
15,Topic2,0.13410448141918818,gardens,2.241329801449021,-1.3138,-5.0917
29,Topic2,0.14581453104878472,university,2.469258277109843,-1.3269,-5.008
26,Topic2,0.13315803507871166,student,2.265569253671721,-1.3316,-5.0988
32,Topic2,0.1483710992835726,worth,2.7017331138564984,-1.3995,-4.9906
23,Topic2,0.1343096462377392,quiet,2.950529097314523,-1.5872,-5.0901
12,Topic2,0.12779956863001868,free,2.8098270959896663,-1.588,-5.1398
28,Topic2,0.137504685628008,town,3.1124444754732057,-1.6171,-5.0666
5,Topic2,0.14597488570094588,building,4.94649631332196,-2.0206,-5.0069
18,Topic2,0.1470216451407844,lund,7.037957658045489,-2.3661,-4.9997
8,Topic3,1.640428032325091,clock,2.320690196420526,1.2984,-2.4447
13,Topic3,1.6373272471860891,freely,2.325855436437358,1.2943,-2.4466
12,Topic3,1.6373058159953366,free,2.8098270959896663,1.1052,-2.4466
9,Topic3,1.6442808968309797,day,3.6334343346628497,0.8524,-2.4424
15,Topic3,0.9070819076371301,gardens,2.241329801449021,0.7407,-3.0372
27,Topic3,0.9019616655642234,summer,2.229252308669015,0.7404,-3.0429
22,Topic3,0.9011731812135194,plays,2.343399507389808,0.6896,-3.0437
4,Topic3,0.8906251980433076,botanical,2.3366197448834156,0.6808,-3.0555
2,Topic3,0.88077609138228,accessible,2.3812877533385,0.6507,-3.0666
20,Topic3,1.6308312705914048,nice,4.671919204615842,0.5928,-2.4506
1,Topic3,0.8949100068382517,15,3.102951169472009,0.4019,-3.0507
0,Topic3,0.8844686345294664,00,3.1170628224236117,0.3856,-3.0624
7,Topic3,0.8859878958145714,church,3.8920747852083584,0.1653,-3.0607
3,Topic3,0.9082504058062497,beautiful,4.754746295150678,-0.0101,-3.0359
19,Topic3,0.15507214451032286,museum,1.6024147975660354,-0.6901,-4.8035
25,Topic3,0.13785360955813733,romanesque,1.8234077990166282,-0.937,-4.9212
24,Topic3,0.14179190913774986,relax,2.1224166169711602,-1.0607,-4.8931
14,Topic3,0.12902088332979406,garden,2.1128203206411804,-1.1505,-4.9875
29,Topic3,0.14889976820178538,university,2.469258277109843,-1.1631,-4.8442
11,Topic3,0.1349894843928002,especially,2.241259621565261,-1.1643,-4.9422
10,Topic3,0.14197210185866166,dom,2.4717359581762945,-1.2118,-4.8918
21,Topic3,0.13921427687136012,outside,2.423921001146726,-1.2118,-4.9114
6,Topic3,0.13774751279523156,center,2.4486853957035777,-1.2326,-4.922
26,Topic3,0.12649967371499987,student,2.265569253671721,-1.24,-5.0072
16,Topic3,0.13486366250986775,impressive,2.421723121878771,-1.2427,-4.9432
31,Topic3,0.1662244588905057,walk,3.0315662951653515,-1.2582,-4.7341
23,Topic3,0.1563528757978994,quiet,2.950529097314523,-1.2923,-4.7953
32,Topic3,0.13466924207279218,worth,2.7017331138564984,-1.3535,-4.9446
17,Topic3,0.1426082562075464,inside,3.2015308741200057,-1.466,-4.8873
28,Topic3,0.13427913634182803,town,3.1124444754732057,-1.4979,-4.9475
5,Topic3,0.1430060620230845,building,4.94649631332196,-1.8983,-4.8845
30,Topic3,0.1321554963773362,visit,4.4540795531451085,-1.8723,-4.9634
24,Topic4,1.4388180341316226,relax,2.1224166169711602,1.7185,-2.1139
23,Topic4,1.4208123663708436,quiet,2.950529097314523,1.3765,-2.1265
27,Topic4,0.792677021520021,summer,2.229252308669015,1.0733,-2.7101
11,Topic4,0.7752376914598266,especially,2.241259621565261,1.0456,-2.7323
15,Topic4,0.7749912673437193,gardens,2.241329801449021,1.0453,-2.7326
26,Topic4,0.7774349992489248,student,2.265569253671721,1.0377,-2.7295
31,Topic4,0.7716288097735595,walk,3.0315662951653515,0.7389,-2.737
28,Topic4,0.7867679925396589,town,3.1124444754732057,0.732,-2.7175
18,Topic4,1.4403443062670347,lund,7.037957658045489,0.5208,-2.1128
