term,Category,Freq,Term,Total,loglift,logprob
6,Default,16.0,beautiful,16.0,30.0,30.0
34,Default,16.0,lund,16.0,29.0,29.0
63,Default,5.0,university,5.0,28.0,28.0
29,Default,8.0,interesting,8.0,27.0,27.0
65,Default,5.0,visit,5.0,26.0,26.0
42,Default,4.0,nice,4.0,25.0,25.0
53,Default,5.0,romanesque,5.0,24.0,24.0
8,Default,3.0,building,3.0,23.0,23.0
61,Default,3.0,town,3.0,22.0,22.0
23,Default,4.0,garden,4.0,21.0,21.0
7,Default,4.0,botanical,4.0,20.0,20.0
14,Default,6.0,church,6.0,19.0,19.0
12,Default,9.0,center,9.0,18.0,18.0
16,Default,7.0,clock,7.0,17.0,17.0
28,Default,5.0,inside,5.0,16.0,16.0
66,Default,3.0,walk,3.0,15.0,15.0
47,Default,4.0,place,4.0,14.0,14.0
15,Default,7.0,city,7.0,13.0,13.0
25,Default,2.0,greenhouse,2.0,12.0,12.0
31,Default,2.0,large,2.0,11.0,11.0
62,Default,2.0,tropical,2.0,10.0,10.0
17,Default,4.0,close,4.0,9.0,9.0
24,Default,3.0,gray,3.0,8.0,8.0
54,Default,2.0,small,2.0,7.0,7.0
10,Default,2.0,cared,2.0,6.0,6.0
38,Default,1.0,malmo,1.0,5.0,5.0
19,Default,4.0,day,4.0,4.0,4.0
49,Default,3.0,plants,3.0,3.0,3.0
5,Default,5.0,astronomical,5.0,2.0,2.0
41,Default,4.0,museum,4.0,1.0,1.0
53,Topic1,5.049382844549911,romanesque,5.953528906666666,1.3293,-2.5838
3,Topic1,1.787171479270347,architecture,2.7023045973161937,1.0806,-3.6224
46,Topic1,1.7790048228305568,original,2.7111949220237097,1.0727,-3.627
22,Topic1,1.7580498281697876,example,2.6887635672994223,1.0692,-3.6388
43,Topic1,1.7526333476493101,northern,2.687027112202774,1.0667,-3.6419
57,Topic1,2.592862081803725,style,4.191521026630508,1.0138,-3.2503
41,Topic1,2.5723056125503496,museum,4.186546981258134,1.007,-3.2582
29,Topic1,5.031691133257541,interesting,8.520982064405313,0.9673,-2.5873
21,Topic1,1.7615938717134387,europe,3.4973594707122135,0.8083,-3.6368
12,Topic1,4.7611988009160084,center,9.847021132166676,0.7674,-2.6425
17,Topic1,1.7829782409112005,close,4.0379253726389495,0.6766,-3.6247
20,Topic1,0.9705133502669846,different,2.4044801725364766,0.5868,-4.233
39,Topic1,0.9668172816412949,medieval,2.43124758129856,0.5719,-4.2368
14,Topic1,2.5988398193088242,church,6.668544762416791,0.5517,-3.248
4,Topic1,0.9673719383844684,area,2.535173069217184,0.5306,-4.2362
52,Topic1,0.9692932668739047,right,2.5789189157741084,0.5155,-4.2342
55,Topic1,0.9668258587296518,solemn,2.5950948489414714,0.5067,-4.2368
51,Topic1,0.9721011485986156,restaurant,2.6158070674122174,0.5042,-4.2313
37,Topic1,0.9424306211623256,majestic,2.6337917349171227,0.4663,-4.2623
58,Topic1,0.9577367301735586,summer,2.678982049228167,0.4654,-4.2462
27,Topic1,2.2785450945184844,imposing,6.623394355682632,0.427,-3.3795
45,Topic1,1.763603561666658,oldest,5.150215450091961,0.4224,-3.6357
11,Topic1,5.4925112539890835,cathedral,17.06702519122483,0.3603,-2.4996
34,Topic1,5.0102526832254375,lund,16.936736087361677,0.2761,-2.5915
32,Topic1,0.9733256227160668,little,3.447769260571111,0.2293,-4.2301
9,Topic1,0.9617943394244196,built,3.4451501566090315,0.2181,-4.242
18,Topic1,0.9588991424673934,crypt,4.224422844596381,0.0112,-4.245
56,Topic1,0.45060084221344826,stands,3.5473364736287287,-0.5693,-5.0002
6,Topic1,1.5096524368687403,beautiful,16.42226756954451,-0.8927,-3.7912
28,Topic1,0.4630895575352455,inside,5.661855994344636,-1.0095,-4.9729
24,Topic2,2.626040675043952,gray,3.508342384309886,1.4555,-2.9864
56,Topic2,2.346299797604133,stands,3.5473364736287287,1.3318,-3.0991
19,Topic2,2.619600415713043,day,4.310346684047558,1.2472,-2.9889
35,Topic2,1.805643755753205,magnificent,3.4825684205763956,1.0883,-3.361
5,Topic2,2.616323590426638,astronomical,5.90666789192836,0.9309,-2.9901
15,Topic2,3.219028984747842,city,7.514641055634116,0.8974,-2.7828
59,Topic2,1.8046332732834374,sweden,4.276026821951681,0.8825,-3.3615
28,Topic2,2.329302072999173,inside,5.661855994344636,0.857,-3.1063
67,Topic2,0.9810827141327795,wooden,2.682624927275447,0.7393,-3.971
60,Topic2,0.9700649615444947,time,2.656130602740391,0.7379,-3.9823
45,Topic2,1.812900432927296,oldest,5.150215450091961,0.7011,-3.357
16,Topic2,2.6193528008236413,clock,7.493536658298521,0.6941,-2.989
27,Topic2,2.117286208039137,imposing,6.623394355682632,0.6047,-3.2018
64,Topic2,0.977382348769776,village,3.066627817880923,0.6017,-3.9748
11,Topic2,5.409706416092004,cathedral,17.06702519122483,0.5962,-2.2637
33,Topic2,0.9864897738056208,located,3.335233545059021,0.527,-3.9655
12,Topic2,2.8591279657626965,center,9.847021132166676,0.5085,-2.9014
61,Topic2,0.9408159639979237,town,3.4539480786894328,0.4447,-4.0129
42,Topic2,0.9311557739962631,nice,4.490570777534289,0.1719,-4.0232
34,Topic2,3.4284463389246715,lund,16.936736087361677,0.1478,-2.7198
38,Topic2,0.15484887010284903,malmo,1.8364860502479412,-0.728,-5.8172
6,Topic2,1.254330313271169,beautiful,16.42226756954451,-0.8268,-3.7253
31,Topic2,0.16418043893915008,large,2.1551120388954472,-0.8294,-5.7587
25,Topic2,0.15882138013353497,greenhouse,2.1652560845825333,-0.8673,-5.7919
10,Topic2,0.1424496229245597,cared,2.054833861347137,-0.9238,-5.9007
2,Topic2,0.15535196773929538,air,2.271084674217549,-0.9371,-5.814
62,Topic2,0.14690411270994794,tropical,2.1552184261867264,-0.9407,-5.8699
20,Topic2,0.1612720247635246,different,2.4044801725364766,-0.9568,-5.7766
39,Topic2,0.15922633032049327,medieval,2.43124758129856,-0.9806,-5.7893
26,Topic2,0.15334788980331882,houses,2.343622389524902,-0.9816,-5.827
4,Topic2,0.15887301624837055,area,2.535173069217184,-1.0247,-5.7916
68,Topic2,0.15689706592053707,worth,2.5150485494640398,-1.0293,-5.8041
1,Topic2,0.15969585004141976,absolutely,2.645735819854058,-1.0622,-5.7864
41,Topic2,0.18444404192010538,museum,4.186546981258134,-1.3771,-5.6423
58,Topic2,0.15951905379674933,summer,2.678982049228167,-1.0758,-5.7875
32,Topic2,0.16574099367627945,little,3.447769260571111,-1.2899,-5.7492
29,Topic2,0.18025056556383537,interesting,8.520982064405313,-2.1107,-5.6653
49,Topic2,0.16104413151493605,plants,3.1666109970732688,-1.2335,-5.778
30,Topic3,1.742678694989387,kept,2.653979863264797,1.3337,-3.3873
6,Topic3,10.479278598089017,beautiful,16.42226756954451,1.3051,-1.5933
16,Topic3,3.3259984615207157,clock,7.493536658298521,0.9421,-2.7409
66,Topic3,1.728177780856635,walk,3.9252306313571577,0.934,-3.3956
25,Topic3,0.9532960463540288,greenhouse,2.1652560845825333,0.934,-3.9905
62,Topic3,0.9422964463239164,tropical,2.1552184261867264,0.9271,-4.0022
31,Topic3,0.9333181070291777,large,2.1551120388954472,0.9175,-4.0117
18,Topic3,1.7345936818803085,crypt,4.224422844596381,0.8643,-3.3919
23,Topic3,1.7529823784483343,garden,4.759155461901536,0.7556,-3.3814
7,Topic3,1.7373325917200875,botanical,4.798310291155738,0.7385,-3.3904
44,Topic3,0.9348185231540392,offer,2.6190885547985285,0.7241,-4.0101
50,Topic3,0.9400709605954193,really,2.637554385903133,0.7227,-4.0045
1,Topic3,0.9427404260091642,absolutely,2.645735819854058,0.7225,-4.0017
58,Topic3,0.9512388133200436,summer,2.678982049228167,0.719,-3.9927
37,Topic3,0.9313771824582727,majestic,2.6337917349171227,0.7149,-4.0138
67,Topic3,0.9412657249916195,wooden,2.682624927275447,0.7071,-4.0032
49,Topic3,0.9380135141522632,plants,3.1666109970732688,0.5377,-4.0067
5,Topic3,1.733550554860846,astronomical,5.90666789192836,0.5285,-3.3925
40,Topic3,0.9343326439850727,miss,3.2796322023834303,0.4987,-4.0106
21,Topic3,0.9803013192984125,europe,3.4973594707122135,0.4825,-3.9626
35,Topic3,0.9307245257705985,magnificent,3.4825684205763956,0.4348,-4.0145
17,Topic3,0.9631118375743345,close,4.0379253726389495,0.3211,-3.9803
0,Topic3,0.9392128811288234,39,4.097209268734832,0.2814,-4.0054
19,Topic3,0.9393257739887965,day,4.310346684047558,0.2308,-4.0053
47,Topic3,0.9388738233975081,place,4.72223986628583,0.139,-4.0058
28,Topic3,0.9569771086388624,inside,5.661855994344636,-0.0233,-3.9867
11,Topic3,2.5499884114427047,cathedral,17.06702519122483,-0.1467,-3.0066
15,Topic3,0.9454041072437893,city,7.514641055634116,-0.3186,-3.9989
29,Topic3,0.9269743804101835,interesting,8.520982064405313,-0.464,-4.0185
38,Topic3,0.15228614309728453,malmo,1.8364860502479412,-0.7355,-5.8247
43,Topic3,0.16867483249221996,northern,2.687027112202774,-1.0138,-5.7225
41,Topic3,0.1707371822452535,museum,4.186546981258134,-1.4451,-5.7103
