term,Topic,Freq,Term
0,1,0.18588308631315126,39
0,2,0.18588308631315126,39
0,4,0.5576492589394537,39
1,1,0.7694313281130429,air
2,1,0.6879415585254275,astronomical
2,5,0.13758831170508548,astronomical
3,1,0.685054796160963,beautiful
3,3,0.06850547961609631,beautiful
3,4,0.13701095923219261,beautiful
3,5,0.06850547961609631,beautiful
3,6,0.06850547961609631,beautiful
4,1,0.4008519085866319,bike
4,2,0.4008519085866319,bike
5,3,0.6262112432655432,botanical
6,1,0.42710950169809886,buildings
6,5,0.42710950169809886,buildings
7,1,0.6705757810149132,cathedral
7,2,0.12192286927543877,cathedral
7,4,0.12192286927543877,cathedral
7,6,0.060961434637719386,cathedral
8,2,0.7517080579172074,center
9,1,0.432457193916191,century
9,5,0.432457193916191,century
10,1,0.14467817318066206,city
10,2,0.7233908659033104,city
10,6,0.14467817318066206,city
11,1,0.6877111902071394,clock
11,5,0.22923706340237981,clock
12,1,0.7775872641556635,concert
13,1,0.7909863633679768,crypt
13,4,0.1977465908419942,crypt
14,1,0.21832015760567758,discover
14,4,0.6549604728170327,discover
15,1,0.3995805855133479,enjoy
15,2,0.3995805855133479,enjoy
16,2,0.41913625715122216,flowers
16,4,0.41913625715122216,flowers
17,4,0.6657034110691282,free
18,1,0.1583910033700984,garden
18,2,0.3167820067401968,garden
18,3,0.4751730101102952,garden
19,3,0.8296312562385088,gardens
20,1,0.4377012245930024,gothic
20,6,0.4377012245930024,gothic
21,2,0.3129167543665383,greenhouses
21,3,0.6258335087330766,greenhouses
22,1,0.4413243164600283,heart
22,6,0.4413243164600283,heart
23,1,0.7684187638195139,houses
24,4,0.3700090485125609,interesting
24,5,0.3700090485125609,interesting
24,6,0.3700090485125609,interesting
25,2,0.46162519069950325,leaving
25,6,0.46162519069950325,leaving
26,1,0.7795963082141125,life
27,1,0.41180728006514483,like
27,4,0.41180728006514483,like
28,1,0.40362786033415515,lovers
28,3,0.40362786033415515,lovers
29,1,0.8345042111685309,lund
29,6,0.11921488730979013,lund
30,1,0.7676221233258655,missed
31,3,0.8353768423408273,multiple
32,1,0.8196183018072164,museum
33,2,0.4617360469497096,near
33,6,0.4617360469497096,near
34,1,0.4096095415552462,nice
34,4,0.4096095415552462,nice
35,1,0.6079753544827999,oldest
35,4,0.30398767724139997,oldest
36,1,0.7726149409383617,open
37,4,0.466413773107694,place
37,5,0.466413773107694,place
38,2,0.21400461491866798,plants
38,3,0.42800922983733597,plants
38,4,0.21400461491866798,plants
39,2,0.6248777603207448,pretty
40,5,0.608887929580768,reconstructions
41,1,0.6922000557776604,romanesque
41,5,0.1730500139444151,romanesque
42,1,0.44275084088070227,seen
42,6,0.44275084088070227,seen
43,1,0.7037686301800286,small
43,2,0.23458954339334284,small
44,3,0.7630541029700223,species
45,1,0.4035956679246623,stone
45,2,0.4035956679246623,stone
46,5,0.7552213792231798,superb
47,1,0.339042377067898,sweden
47,4,0.339042377067898,sweden
47,6,0.339042377067898,sweden
48,1,0.3725722918351387,time
48,3,0.3725722918351387,time
49,2,0.42684331468536596,tour
49,4,0.42684331468536596,tour
50,1,0.779133682936241,unmissable
51,2,0.4086128612362607,varieties
51,3,0.4086128612362607,varieties
52,1,0.6274893792624523,visit
52,2,0.20916312642081744,visit
52,6,0.20916312642081744,visit
53,1,0.3993564397290787,worth
53,2,0.3993564397290787,worth
