term,Topic,Freq,Term
0,2,0.641629673169352,00
0,3,0.320814836584676,00
1,2,0.6445476872716355,15
1,3,0.32227384363581774,15
2,1,0.41994084864293596,accessible
2,3,0.41994084864293596,accessible
3,1,0.42063232733148803,beautiful
3,2,0.21031616366574402,beautiful
3,3,0.21031616366574402,beautiful
3,6,0.21031616366574402,beautiful
4,2,0.4279686509496197,botanical
4,3,0.4279686509496197,botanical
5,1,0.8086531853318387,building
6,1,0.8167647846918867,center
7,2,0.5138647406264913,church
7,3,0.2569323703132457,church
8,3,0.8618125776050745,clock
9,2,0.27522170703899373,day
9,3,0.5504434140779875,day
9,5,0.27522170703899373,day
10,1,0.8091479162182224,dom
11,2,0.4461776718672224,especially
11,4,0.4461776718672224,especially
12,3,0.71178756972431,free
12,6,0.355893784862155,free
13,3,0.8598986715457737,freely
14,2,0.4733010139246146,garden
14,5,0.4733010139246146,garden
15,3,0.44616370127836585,gardens
15,4,0.44616370127836585,gardens
16,1,0.41292912099059476,impressive
16,2,0.41292912099059476,impressive
17,1,0.31235057206027,inside
17,2,0.62470114412054,inside
18,1,0.7104333732789961,lund
18,4,0.14208667465579922,lund
19,5,0.6240581411997289,museum
20,1,0.2140447974810872,nice
20,2,0.4280895949621744,nice
20,3,0.4280895949621744,nice
21,1,0.4125546994010584,outside
21,2,0.4125546994010584,outside
22,2,0.42673048144225667,plays
22,3,0.42673048144225667,plays
23,1,0.3389222634374858,quiet
23,4,0.3389222634374858,quiet
24,4,0.4711610303103786,relax
25,6,0.5484236716215124,romanesque
26,1,0.4413901708717747,student
26,4,0.4413901708717747,student
27,3,0.44858089688244146,summer
27,4,0.44858089688244146,summer
28,1,0.6425817442722176,town
28,4,0.3212908721361088,town
29,1,0.8099598241869259,university
30,1,0.2245132777868508,visit
30,2,0.2245132777868508,visit
30,5,0.2245132777868508,visit
30,6,0.2245132777868508,visit
31,2,0.6597249755644593,walk
31,4,0.32986248778222965,walk
32,1,0.3701327843491482,worth
32,5,0.3701327843491482,worth
