[Swedish],2,1,,5,yesterday ,"Fräsch,God mat, trevilg personal",,"Fräsch ställe, och trevligpersonal samt barn för välja egna leksaker, alltid erbjudane på Sibylla APP. Deras Epic burgare är super...More"
[Swedish],2,30,1,3,"December 31, 2018 ",Lättillgänglig snabbmat för den som är på resande fot,"Linkoping, Sweden",Jag hade ett tågbyte med väntetid på en knapp timme och ville inte gå för långt för att äta och...More
